"","X","huc12","states","name","areasqkm","areaacres"
"66597","66597","020200030405","NY","Bog Meadow Brook",60.63,14981.17
"66598","66598","020200030407","NY","Drummond Creek-Fish Creek",72.84,17998.6
"66599","66599","020200030408","NY","Fish Creek",80.85,19978.11
"66600","66600","020200030501","NY","Sturdevant Creek-Hudson River",144.92,35810.33
"66601","66601","020200030502","NY","Clendon Brook-Hudson River",54.45,13455.95
"66602","66602","020200030504","NY","North Branch Snook Kill",50.68,12524.19
"66603","66603","020200030505","NY","Snook Kill",137.22,33906.99
"66604","66604","020200030506","NY","Glens Falls Feeder Canal-Hudson River",56.05,13849.12
"66605","66605","020200030507","NY","Moses Kill",141.49,34963.55
"66606","66606","020200030508","NY","Slocum Creek-Hudson River",94.82,23431.3
"66607","66607","020200030902","NY","Owl Kill",95.11,23501.56
"66645","66645","020501040809","NY,PA","Lower Cowanesque River",86.42,21355.23
"66646","66646","020501050504","NY,PA","Hammond Creek",76.36,18869.39
"66648","66648","020501050505","NY,PA","Mudlick Creek",61.99,15318.4
"66649","66649","020501050506","NY,PA","South Creek",114.93,28400.68
"66650","66650","020501050507","NY,PA","Seeley Creek",121.21,29951.59
"66689","66689","020200050104","NY","West Kill",81.14,20049.7
"66718","66718","020200050201","NY","Headwaters Batavia Kill",109.89,27153.74
"66746","66746","020200031004","NY","Otter Creek",40.93,10114.21
"66747","66747","020200031001","NY","Wampecack Creek",50.25,12415.93
"66748","66748","020200031002","NY","Nipmoose Brook-Hoosic River",110.4,27280.68
"66749","66749","020200031102","NY","Cooley Kill",50.12,12384.24
"66750","66750","020200031105","NY","Deep Kill",40.67,10048.6
"66751","66751","020200031106","NY","McDonald Creek-Hudson River",101.92,25184.9
"66752","66752","020200040102","NY","Lansing Kill",81.58,20158.1
"66756","66756","020200050202","NY","Lewis Creek-Batavia Kill",79.44,19630.49
"66788","66788","020501050603","NY,PA","Lower Bentley Creek",45.04,11129.52
"66882","66882","020501020203","NY","Factory Creek",41.83,10335.41
"66883","66883","020501050605","NY,PA","Shoemaker Mountain-Chemung River",34.02,8407.16
"66884","66884","020501020204","NY","Otter Creek",38.65,9549.56
"66887","66887","020501020205","NY","Dry Creek-West Branch Tioughnioga River",49.4,12206.78
"66891","66891","020501020302","NY","Mud Creek",79.07,19537.38
"66892","66892","020501020303","NY","Upper Otselic River",147.57,36466.01
"66893","66893","020501020304","NY","Brakel Creek",49.06,12123.73
"66894","66894","020200050204","NY","Manor Kill",89.47,22108.5
"66895","66895","020501020305","NY","Middle Otselic River",129.56,32013.78
"66896","66896","020501020306","NY","Merrill Creek",55.29,13663.05
"66898","66898","020501020307","NY","Lower Otselic River",97.6,24117.58
"66899","66899","020501020401","NY","Trout Brook",104.2,25747.18
"66948","66948","020501050607","NY,PA","Dry Brook-Chemung River",95.11,23502.78
"66949","66949","041300020103","NY,PA","Headwaters Genesee River",116.33,28744.51
"66950","66950","041300020301","NY,PA","Marsh Creek",88.57,21886.01
"66951","66951","041300020302","NY,PA","Cryder Creek",41.68,10298.17
"66953","66953","041300020303","NY,PA","Marsh Creek-Genesee River",69.47,17167.2
"66989","66989","020200050302","NY","Platter Kill-Schoharie Creek",65.36,16150.27
"67019","67019","020501020405","NY","Culver Creek-Dudley Creek",82.41,20362.96
"67020","67020","020501020402","NY","Gridley Creek",41.68,10298.36
"67021","67021","020501020607","NY","Thompson Creek-Chenango River",49.26,12172.11
"67022","67022","020501020403","NY","Upper Tioughnioga River",90.84,22446.02
"67023","67023","020501020404","NY","Jennings Creek",37.57,9284.18
"67024","67024","020501020406","NY","Middle Tioughnioga River",67.33,16636.64
"67026","67026","020501020407","NY","Halfway Brook",56.35,13923.9
"67040","67040","020501020408","NY","Lower Tioughnioga River",65.56,16201.22
"67041","67041","020501020502","NY","Middle Sangerfield River",43.08,10646.51
"67043","67043","020501020503","NY","Lower Sangerfield River",28.62,7071.45
"67044","67044","020501040104","NY","Lower Canacadea Creek",31.19,7707.07
"67045","67045","020501020504","NY","Callahan Brook-Chenango River",63.53,15699.52
"67047","67047","020501020505","NY","Payne Brook",70.82,17499
"67048","67048","020501020506","NY","Eaton Brook-Chenango River",117.56,29048.45
"67049","67049","020501020507","NY","South Lebanon Brook-Cold Spring Brook",39.45,9747.18
"67050","67050","020501020508","NY","Crooked Brook-Pleasant Brook",61.04,15083.71
"67051","67051","020501020509","NY","Stone Mill Brook-Chenango River",60,14826.14
"67052","67052","020501020601","NY","Pleasant Brook",37.05,9154.09
"67054","67054","020501020602","NY","Handsome Brook",61.98,15314.86
"67056","67056","020501020603","NY","Mad Brook-Chenango River",75.85,18743.98
"67062","67062","020501020604","NY","East Branch Canasawacta Creek",67.2,16605.43
"67096","67096","050100010401","NY","Headwaters Ischua Creek",74.6,18434.57
"67097","67097","050100010310","NY,PA","Knapp Creek",83.02,20513.88
"67098","67098","050100010402","NY","Saunders Creek-Ischua Creek",70.57,17438.96
"67099","67099","050100010404","NY","Storrs Creek-Icshua Creek",105.83,26151.64
"67105","67105","041201030602","NY","Headwaters Big Sister Creek",65.77,16252.89
"67118","67118","020501030601","NY","Pony Hollow Creek",44.24,10933.03
"67119","67119","020501040201","NY","Woodward  Hollow",32.65,8068.82
"67120","67120","020501030503","NY","Pumpelly Creek-Susquehanna River",61.73,15253.22
"67121","67121","020200050305","NY","Cole Brook-Schoharie Creek",58.32,14411.96
"67122","67122","020501030504","NY","Chambers Creek-Pipe Creek",120.35,29739.29
"67123","67123","020501030505","NY","Hunts Creek-Susquehanna River",78.58,19418
"67124","67124","020501030602","NY","Headwaters Cayuta Creek",105.5,26069.31
"67125","67125","020501030603","NY","Upper Cayuta Creek",87.98,21741.2
"67126","67126","020501030604","NY","Middle Cayuta Creek",52.79,13043.78
"67127","67127","020501030705","NY","Ellis Creek",43.77,10816.89
"67128","67128","020200050401","NY","Keyser Kill",42.12,10407.37
"67129","67129","020501040101","NY","McHenry Valley Creek",30.57,7555.08
"67131","67131","020501040102","NY","Karr Valley Creek",40.93,10114.36
"67135","67135","020501040103","NY","Upper Canacadea Creek",50.72,12532.82
"67184","67184","020501020608","NY","Gilmore Brook-Chenango River",54.14,13378.72
"67185","67185","020501020605","NY","Fly Creek-Chenango River",60.12,14855.77
"67186","67186","020501020606","NY","Canasawacta Creek",93.31,23057.54
"67187","67187","020501020609","NY","Turner Creek-Fly Meadow Creek",74.67,18452.12
"67188","67188","020501020610","NY","Lyon Brook-Chenango River",52.71,13026.14
"67279","67279","020501020701","NY","Headwaters Genegantslet Creek",54.8,13540.16
"67295","67295","020501020704","NY","Lower Genegantslet Creek",58.79,14526.35
"67300","67300","020501020702","NY","Upper Genegantslet Creek",43.04,10635.26
"67301","67301","020501020703","NY","Middle Genegantslet Creek",113.5,28045.4
"67302","67302","020501020801","NY","Bowman Creek",69.19,17098.2
"67303","67303","020501020802","NY","Mill Brook-Chenango River",41.72,10310.41
"67304","67304","020501020803","NY","Padget Brook-Bear Brook",62.63,15476.88
"67305","67305","020501020804","NY","Wheeler Brook-Chenango River",70.24,17355.57
"67306","67306","020501020805","NY","Spring Brook-Chenango River",113.27,27988.96
"67307","67307","020501020806","NY","Ockerman Brook-Chenango River",43.19,10672.19
"67309","67309","020501020807","NY","Page Brook",91.25,22549.41
"67338","67338","020501040203","NY","Middle Bennetts Creek",39.95,9872.34
"67355","67355","020200040103","NY","Stringer Brook-Mohawk River",81.94,20247.07
"67356","67356","020200040104","NY","Wells Creek",66.11,16336.6
"67357","67357","020200040201","NY","Headwaters Oriskany Creek",76.03,18788.24
"67358","67358","020200040203","NY","Middle Oriskany Creek",67.58,16698.32
"67359","67359","020200040205","NY","Lower Oriskany Creek",82.98,20504.62
"67360","67360","020200040302","NY","Wheelers Creek-Mohawk River",52.88,13066.72
"67374","67374","020200050702","NY","Cripplebush Creek-Schoharie Creek",58.1,14357.73
"67388","67388","020501040301","NY","South Branch Tuscarora Creek",50.94,12587.61
"67390","67390","020501040202","NY","Upper Bennetts Creek",58.05,14343.27
"67392","67392","020501040204","NY","Purdy Creek",58.69,14501.57
"67399","67399","020501040302","NY","Upper Tuscarora Creek",82.24,20321.35
"67400","67400","020501040303","NY","North Branch Tuscarora Creek",81.43,20122.83
"67401","67401","020501040304","NY","Middle Tuscarora Creek",42.65,10539.25
"67404","67404","020200050402","NY","Panther Creek",70.84,17505.35
"67433","67433","020200040403","NY","Metcalf Brook",40.51,10010.13
"67462","67462","020501030101","NY","Upper Nanticoke Creek",61.41,15175.88
"67463","67463","020501020808","NY","Osborne Creek",64.56,15953.09
"67464","67464","020501020809","NY","Castle Creek",78.59,19420.61
"67465","67465","020501020810","NY","Thomas Creek-Chenango River",81.99,20261.17
"67466","67466","020501030102","NY","East Branch Nanticoke Creek",59.19,14626.07
"67467","67467","050100020405","NY","Little Conewengo Creek",79.9,19743.43
"67470","67470","050100020406","NY","Indian Brook-Conewango Creek",100.63,24865.74
"67473","67473","050100020502","NY","Lower Stillwater Creek",83.6,20658.99
"67495","67495","050100040302","NY","Alder Bottom Creek-French Creek",95.53,23605.81
"67503","67503","020200040309","NY","Mud Creek-Saquoit Creek",69.51,17175.62
"67504","67504","020200040310","NY","Crane Creek-Mohawk River",80.83,19973.62
"67505","67505","020200040401","NY","Headwaters West Canada Creek",96.15,23759.46
"67533","67533","050100010407","NY","Olean Creek",69.26,17114.69
"67534","67534","020501040305","NY","Elk Creek",31.61,7810.04
"67536","67536","050100010502","NY","Haskell Creek",82.82,20464.23
"67538","67538","050100010503","NY","Fivemile Creek",97.9,24192.49
"67540","67540","020200040407","NY","Vly Brook-South Branch West Canada Creek",53.95,13331.47
"67541","67541","020200040405","NY","Big Brook-West Canada Creek",64.33,15896.96
"67542","67542","020200040406","NY","Headwaters South Branch West Canada Creek",88.5,21869.93
"67543","67543","020200040501","NY","Fourmile Brook",67.39,16652.84
"67544","67544","020200040502","NY","Concklin Brook-West Canada Creek",78.88,19491.63
"67545","67545","020200040503","NY","Mill Creek",81.67,20181.86
"67546","67546","020200040504","NY","Headwaters Black Creek",75.93,18762.2
"67547","67547","020200040505","NY","Ash Creek-Black Creek",84.74,20939.06
"67548","67548","020200040506","NY","Cincinnati Creek",130.15,32160.76
"67549","67549","020200040507","NY","Hinckley Reservoir-West Canada Creek",111.25,27489.79
"67562","67562","020501040403","NY","Seeley Creek",40.97,10123.61
"67564","67564","020501040306","NY","Lower Tuscarora Creek",43.24,10685.76
"67566","67566","020501040401","NY","Lime Kiln Creek",53.77,13286.21
"67567","67567","020501040404","NY","Big Creek",47.79,11808.51
"67568","67568","020501040405","NY","Crosby Creek",25.77,6368.25
"67569","67569","020501040406","NY","Upper Canisteo River",73.26,18102.55
"67570","67570","020501040407","NY","Colonel Bills Creek",72.58,17934.32
"67571","67571","020501040408","NY","Middle Canisteo River",124.74,30824.08
"67605","67605","020401010403","NY,PA","Factory Creek-Delaware River",57.41,14186.81
"67606","67606","020401010406","NY,PA","Pea Brook-Delaware River",93.5,23104.89
"67607","67607","020401010501","NY,PA","Hankins Creek-Delaware River",108.26,26751.93
"67608","67608","020401010506","NY,PA","Beaverdam Creek-Delaware River",63.29,15640.3
"67609","67609","020401010604","NY,PA","Peggy Run-Delaware River",98.47,24333.56
"67610","67610","020401010606","NY,PA","Westcolang Creek-Delaware River",50.55,12490.28
"67611","67611","020501011209","NY,PA","Cascade Creek-Susquehanna River",75.62,18684.95
"67612","67612","020501011304","NY,PA","Lower Starrucca Creek",61.96,15311.23
"67632","67632","020200040601","NY","White Creek",49.71,12284.54
"67633","67633","020200040602","NY","Shed Brook-West Canada Creek",125.68,31055.88
"67634","67634","020200040603","NY","City Brook-West Canada Creek",61.05,15085.72
"67635","67635","020200040604","NY","North Creek-West Canada Creek",99.78,24656.84
"67636","67636","020200040701","NY","Sterling Creek",49.44,12218.02
"67637","67637","020200040702","NY","Ferguson Creek-Mohawk River",47.55,11749.5
"67638","67638","020200040703","NY","Moyer Creek",51.88,12819.08
"67682","67682","050100010604","NY,PA","Bolivar Run-Tunungwant Creek",69.37,17142.49
"67684","67684","050100010701","NY","Upper Great Valley Creek",101.93,25188.16
"67685","67685","050100010702","NY","Middle Great Valley Creek",49.79,12303.96
"67687","67687","050100010704","NY","Wrights Creek",91.19,22532.97
"67692","67692","020501040409","NY","Tracy Creek",25.07,6196.07
"67703","67703","020501011311","NY,PA","Little Snake Creek",79.34,19606.42
"67704","67704","020501011307","NY,PA","Trowbridge Creek",42.57,10519.1
"67705","67705","020501011308","NY,PA","Mitchell Creek-Susquehanna River",113.99,28166.57
"67706","67706","020501011310","NY,PA","Snake Creek",126.29,31206.83
"67707","67707","020501011312","NY,PA","Carlin Creek",72.21,17842.53
"67710","67710","020501050207","NY","Smith Run-Cohocton River",53.41,13196.8
"67712","67712","020501050301","NY","Tobehanna Creek",42.8,10575.99
"67714","67714","020501050302","NY","Lamoka Lake-Mud Creek",93.39,23076.04
"67726","67726","020200060304","NY","Moordener Kill",83.11,20537.61
"67727","67727","020200060305","NY","Papscanee Creek-Hudson River",53.23,13154.54
"67729","67729","020200060401","NY","Vloman Kill",79.3,19594.64
"67739","67739","020200060804","NY","Bowery Creek-Catskill Creek",106.15,26229.25
"67767","67767","020200060805","NY","Basic Creek",111.65,27589.57
"67802","67802","020501050303","NY","Mud Creek",74.2,18334.51
"67803","67803","020501050304","NY","Michigan Creek",57.49,14206.61
"67804","67804","020501050305","NY","Dry Run",47.55,11750.57
"67820","67820","020200060405","NY","Vlockie Kill-Hudson River",52.76,13037.71
"67821","67821","020200060406","NY","Coxsackie Creek",74.8,18482.28
"67823","67823","020200060501","NY","Agawamuck Creek",59.24,14637.52
"67833","67833","020200060502","NY","North Creek",57.28,14153.85
"67835","67835","020200060503","NY","Hollowville Creek-Claverack Creek",46.38,11459.85
"67848","67848","020200060902","NY","Woodland Creek-Esopus Creek",149.65,36980.1
"67849","67849","020200060808","NY","Hans Vosen Kill-Catskill Creek",127.52,31509.68
"67850","67850","020200060901","NY","Birch Creek-Esopus Creek",123.19,30441.69
"67851","67851","020200060904","NY","Beaver Kill-Esopus Creek",140.28,34663.66
"67852","67852","020200060906","NY","Stony Creek-Esopus Creek",138.66,34263.47
"67854","67854","020200060907","NY","Saw Kill",108.3,26762.43
"67855","67855","020200061003","NY","Punch Brook-Roeliff Jansen Kill",124.02,30645.74
"67857","67857","020200061004","NY","Shekomeko Creek",76.46,18892.43
"67858","67858","020200061005","NY","Fall Kill-Roeliff Jansen Kill",91.74,22669.16
"67904","67904","020200070401","NY","Masonic Creek-Wallkill River",122.03,30153.16
"67905","67905","020200070402","NY","Mannayunk Kill-Wallkill River",76.28,18848.42
"67906","67906","020200070403","NY","Tin Brook",51.37,12694.26
"67916","67916","020501050401","NY","Post Creek",89.53,22123.34
"67917","67917","020501050306","NY","Meads Creek",133.68,33032.45
"67918","67918","020501050307","NY","Curtis Creek-Cohocton River",116.27,28729.87
"67921","67921","020200060506","NY","Mud Creek-Claverack Creek",89.75,22177.9
"67922","67922","020200060504","NY","Headwaters Taghkanic Creek",109.33,27016.67
"67923","67923","020200060602","NY","Black River-Kinderhook Creek",80.72,19945.61
"67924","67924","020200060604","NY","Tackawasick Creek-Kinderhook Creek",130.4,32223.68
"67925","67925","020200060605","NY","Green Brook-Kinderhook Creek",78.35,19360.25
"67926","67926","020200060606","MA,NY","Stony Kill",110.88,27399.12
"67927","67927","020200060607","NY","Kline Kill",100.15,24747.3
"67928","67928","020200060608","NY","Valatie Kill",104.37,25790.59
"67929","67929","020200060609","NY","Stockport Creek-Kinderhook Creek",64.01,15817.52
"67930","67930","041201020108","NY","Buttermilk Creek",79.49,19643.59
"67931","67931","041201020109","NY","Spring Brook-Cattaraugus Creek",64.76,16003.14
"67932","67932","041201020201","NY","Connoisarauley Creek",56.3,13912.72
"67933","67933","041201020202","NY","Spooner Creek-Cattaraugus Creek",67.07,16573.07
"67934","67934","041201020203","NY","Mansfield Creek",98.72,24393.12
"67935","67935","041201020204","NY","Headwaters South Branch Cattaraugus Creek",66.03,16315.59
"67936","67936","041201020205","NY","South Branch Cattaraugus Creek",101.26,25022.41
"67937","67937","041201020206","NY","Waterman Brook-Cattaraugus Creek",72.48,17910.15
"67956","67956","020200061103","NY","Stony Creek",54.87,13558.02
"67960","67960","020200061006","NY","Klein Kill-Roeliff Jansen Kill",119.23,29462.37
"67962","67962","020200061101","NY","Murderers Creek-Hudson River",106.99,26438.85
"67963","67963","020200080101","NY","Landsman Kill",60.91,15050.87
"67964","67964","020200080102","NY","Black Creek",89.49,22114.34
"67965","67965","020200080103","NY","Crum Elbow Creek",50.41,12456.22
"67966","67966","020200080104","NY","Fallsburg Creek-Hudson River",105.96,26184.08
"67967","67967","020200061102","NY","Sawyer Kill-Hudson River",96.87,23937.2
"67968","67968","020200061104","NY","Lakes Kill-Saw Kill",67.98,16799.28
"67969","67969","020200070204","NY","Quaker Creek",72.25,17852.47
"67970","67970","020200070205","NY","Indigot Creek",49.21,12159.8
"67994","67994","020200070405","NY","Muddy Kill-Wallkill River",136.37,33696.5
"67995","67995","020200070406","NY","Kleine Kill-Wallkill River",113.19,27970.3
"67996","67996","020200070407","NY","Swarte Kill-Wallkill River",85.1,21028.02
"67997","67997","020200070504","NY","Sandburg Creek",153.57,37947.41
"67998","67998","020200070601","NY","Mill Brook",51.49,12723.18
"67999","67999","020200070602","NY","Rochester Creek",87.51,21624.7
"68000","68000","020200080105","NY","Fall Kill",48.83,12066.91
"68001","68001","020200080201","NY","Little Wappinger Creek",86.64,21409.59
"68027","68027","020501050405","NY","Hendy Creek-Chemung River",48.83,12067.16
"68028","68028","020501050402","NY","Cutler Creek-Chemung River",44.34,10956.05
"68032","68032","020501050403","NY","Sing Sing Creek",91.31,22564.16
"68040","68040","020501050404","NY","Whisky Creek-Chemung River",144.35,35669.59
"68044","68044","020501050501","NY","North Branch Newtown Creek",48.26,11926.17
"68046","68046","020501050502","NY","Upper Newtown Creek",84.29,20828.22
"68049","68049","020501050503","NY","Lower Newtown Creek",73.9,18260.29
"68050","68050","020501050508","NY","Coldbrook Creek-Chemung River",47,11613.1
"68051","68051","020501050604","NY","Baldwin Creek",106.41,26294.28
"68059","68059","041201020207","NY","North Branch Clear Creek",52.55,12984.76
"68060","68060","041201020208","NY","Clear Creek",92.17,22775.17
"68061","68061","041201020209","NY","Thatcher Brook-Cattaraugus Creek",116.19,28712.18
"68062","68062","041201030101","NY","Headwaters Cayuga Creek",82.3,20337.72
"68063","68063","041201030102","NY","Upper Cayuga Creek",51.71,12778.94
"68064","68064","041201030103","NY","Little Buffalo Creek",69.45,17160.56
"68066","68066","041201030104","NY","Middle Cayuga Creek",46.17,11409.78
"68067","68067","041201030105","NY","Lower Cayuga Creek",79.65,19681.16
"68068","68068","041201030201","NY","Headwaters Buffalo Creek",67.17,16596.98
"68069","68069","041201030202","NY","Beaver Meadow Creek-Buffalo Creek",69.39,17146.44
"68118","68118","020200080202","NY","Cold Spring Creek-Wappinger Creek",69.3,17123.92
"68119","68119","020200080205","NY","Great Spring Creek-Wappinger Creek",109.89,27155.38
"68120","68120","020200080206","NY","Wappinger Lake-Wappinger Creek",88.78,21937.28
"68121","68121","020200080302","NY","Clove Brook-Fishkill Creek",66.9,16530.92
"68122","68122","020200080303","NY","Whortlekill Creek-Fishkill Creek",113.33,28005.59
"68123","68123","020200080304","NY","Sprout Creek",141.84,35049.35
"68124","68124","020200080305","NY","Clove Creek",51.59,12747.91
"68125","68125","020200080306","NY","Wiccopee Creek-Fishkill Creek",82.12,20291.8
"68126","68126","020200080401","NY","Black Meadow Creek",36.44,9005.6
"68127","68127","020200080402","NY","Otter Kill",108.36,26775.33
"68128","68128","020200080403","NY","Cromline Creek",79.88,19737.8
"68129","68129","020200080405","NY","Woodbury Creek",57.33,14166.3
"68130","68130","020200080406","NY","Silver Stream-Moodna Creek",115.76,28605.75
"68131","68131","020200080501","NY","Lattintown Creek",51.38,12695.84
"68132","68132","020200080502","NY","Quassaic Creek",132.17,32659.54
"68133","68133","020200080503","NY","Breakneck Brook-Hudson River",107.59,26586.65
"68144","68144","041201030301","NY","Sprague Brook-West Branch Cazenovia Creek",64.99,16058.84
"68145","68145","041201030302","NY","Headwaters East Branch Cazenovia Creek",80.06,19782.99
"68146","68146","041201030303","NY","West Branch Cazenovia Creek",88.99,21989.06
"68147","68147","041201030304","NY","East Branch Cazenovia Creek",65.24,16120.27
"68174","68174","041201020102","NY","Headwaters Cattaraugus Creek",110.97,27420.78
"68175","68175","041201020103","NY","Headwaters Elton Creek",76.72,18957.54
"68176","68176","041201020104","NY","Lime Lake Outlet",46.36,11456.6
"68177","68177","041201020105","NY","Elton Creek",63.64,15725.05
"68178","68178","041201020106","NY","Hosmer Brook-Cattaraugus Creek",66.13,16341.48
"68179","68179","041201020107","NY","Dresser Creek-Cattaraugus Creek",58.78,14525.81
"68197","68197","041201030206","NY","Buffalo Creek",40.98,10126.77
"68198","68198","041201030203","NY","Hunter Creek",45.51,11245.95
"68199","68199","041201030204","NY","Sheldon Creek-Buffalo Creek",85.44,21111.92
"68200","68200","041201030205","NY","Pond Brook-Buffalo Creek",68.56,16941.86
"68201","68201","041201030305","NY","Cazenovia Creek",61.08,15092.17
"68202","68202","041201030501","NY","Headwaters Eighteenmile Creek",53.5,13220.91
"68203","68203","041201030502","NY","Upper Eighteenmile Creek",78.77,19465.03
"68204","68204","041201030503","NY","Headwaters South Branch Eighteenmile Creek",65.67,16226.95
"68205","68205","041201030504","NY","South Branch Eighteenmile Creek",40.59,10029.46
"68206","68206","041201030505","NY","Middle Eighteenmile Creek",39.42,9741.4
"68251","68251","020301010102","NY","Annsville Creek",53.2,13144.86
"68253","68253","020301010101","NY","Peekskill Hollow Creek",125.26,30953.57
"68255","68255","020301010103","NY","Cedar Pond Brook",46.05,11378.13
"68256","68256","020301010104","NY","Minisceongo Creek",49.27,12175.71
"68257","68257","020301010201","NY","Muddy Brook",46.75,11552.89
"68258","68258","020301010202","NY","Upper East Branch Croton River",59.33,14660.54
"68259","68259","020301010205","NY","Middle Branch Croton River",68.81,17003.68
"68260","68260","020301010206","NY","West Branch Croton River",141.31,34918.5
"68261","68261","020301010304","NY","Stone Hill River",58.64,14490.55
"68262","68262","020301010305","NY","Muscoot River",83.83,20714.34
"68263","68263","020301010307","NY","Bailey Brook-Croton River",134.38,33206.95
"68264","68264","020301010401","NY","Sparta Brook-Hudson River",63.19,15613.64
"68265","68265","020301010402","NY","Pocantico River",38.32,9470.08
"68266","68266","020301010403","NY","Saw Mill River",67.64,16713.18
"68267","68267","020301020102","NY","Upper Bronx River",76.45,18890.1
"68322","68322","041300010201","NY","Brockport Creek-Otis Creek",51.45,12713.36
"68323","68323","041300010202","NY","Moorman Creek",46.36,11455.6
"68324","68324","041300010203","NY","West Creek",39.06,9651.4
"68445","68445","041300010301","NY","West Branch Sandy Creek",73.85,18248.96
"68446","68446","041300010302","NY","East Branch Sandy Creek-Sandy Creek",111.37,27520.06
"68447","68447","041300010404","NY","Fish Creek",49.44,12216.39
"68448","68448","041300010405","NY","Glenwood Lake-Oak Orchard Creek",61.53,15203.57
"68449","68449","041300010406","NY","Otter Creek",54.08,13364.41
"68450","68450","041300010407","NY","Town of Knowlesville-Oak Orchard Creek",53.4,13195.26
"68451","68451","041300010502","NY","Upper Johnson Creek",105.01,25948.31
"68453","68453","041300010503","NY","Middle Johnson Creek",62.92,15547.23
"68913","68913","041402011003","NY","Headwaters Virgil Creek",42.19,10425.35
"69069","69069","020200050504","NY","Ox Kill-Fox Creek",49.38,12202.47
"69078","69078","020200050505","NY","King Creek-Fox Creek",53.09,13117.58
"69177","69177","020200060203","NY","Black Creek",53.11,13123.34
"69179","69179","020200060702","NY","Kiskatom Brook",47.53,11744.67
"69237","69237","020200050404","NY","Little Schoharie Creek",63.06,15582.78
"69251","69251","020200050405","NY","Stony Brook-Schoharie Creek",86.16,21289.39
"69462","69462","020200050501","NY","Headwaters Fox Creek",44.66,11036.06
"69463","69463","020200050502","NY","Switz Kill",75.62,18687.29
"69491","69491","020200050704","NY","Wilsey Creek-Schoharie CReek",64.5,15937.27
"69492","69492","020200050705","NY","Irish Creek-Schoharie Creek",59.81,14778.49
"69493","69493","020200060101","NY","Dyken Pond-Poesten Kill",65.93,16291.43
"69494","69494","020200060102","NY","Bonesteel Creek-Poesten Kill",59.26,14643.67
"69521","69521","041402011302","NY","Mill Creek",80.38,19863.48
"69534","69534","020200050603","NY","Schenevus Creek",34.77,8590.94
"69590","69590","020200050602","NY","West Creek",79.17,19563.36
"69591","69591","020200050601","NY","Headwaters West Creek",59.47,14694.83
"69603","69603","020501010302","NY","Elk Creek",85.6,21151.27
"69609","69609","020501010303","NY","Middle Schenevus Creek",61.6,15222.44
"69623","69623","020200060202","NY","Indian House Creek-Normans Kill",60.3,14899.78
"69624","69624","020200060103","NY","Quacken Kill",80.33,19850.49
"69626","69626","020200060104","NY","Sweet Milk Creek-Poeston Kill",44.03,10880.69
"69627","69627","020200060201","NY","Bonny Brook-Normans Kill",82.74,20445.81
"69628","69628","020200060205","NY","Hunger Kill-Normans Kill",64.72,15992.78
"69629","69629","020200060206","NY","Vly Creek-Normans Kill",104.01,25701.4
"69630","69630","020200060301","NY","Wynants Kill",86.63,21407.36
"69631","69631","020200060302","NY","Rensselaer Lake-Hudson River",127.52,31510.58
"69632","69632","020200060303","NY","Mill Creek",41.77,10321.57
"69657","69657","020200060801","NY","Lake Creek-Catskill Creek",144.77,35774.55
"69658","69658","020200060701","NY","Stony Brook-Kaaterskill Creek",57.44,14193.4
"69659","69659","020200060803","NY","Tenmile Creek",94.97,23467.52
"69704","69704","020200050701","NY","Fly Creek",56.37,13928.66
"69706","69706","020200050605","NY","Punch Kill-Cobelskill Creek",123.23,30451.99
"69750","69750","041402011101","NY","Big Salmon Creek",129.32,31955.75
"69751","69751","041402011008","NY","Middle Cayuga Inlet",47.11,11640.72
"69753","69753","041402011009","NY","Headwaters Sixmile Creek",83.96,20745.98
"69754","69754","041402011010","NY","Lower Cayuga Inlet",102.45,25316.01
"69755","69755","041402011102","NY","Salmon Creek",101.75,25143.54
"69756","69756","041402011103","NY","Willow Creek-Cayuga Lake",115.08,28436.38
"69757","69757","041402011104","NY","Hencoop Creek-Taughannock Creek",105.26,26009.98
"69758","69758","041402011105","NY","Bolter Creek-Taughannock Creek",67.92,16782.22
"69759","69759","041402011106","NY","Boardman Creek-Cayuga Lake",91.85,22697.77
"69760","69760","041402011107","NY","Lively Run-Cayuga Lake",146.63,36231.95
"69761","69761","020501010203","NY","Middle Cherry Valley Creek",53.06,13111.95
"69765","69765","020501010204","NY","Lower Cherry Valley Creek",59.56,14716.59
"69781","69781","020501010301","NY","Upper Schenevus Creek",102.28,25275.01
"69830","69830","041402011204","NY","Yawger Creek",64.52,15943.73
"69831","69831","041402011201","NY","Shelldrake Creek-Cayuga Lake",121.38,29992.95
"69832","69832","041402011202","NY","Paines Creek-Cayuga Lake",97.72,24148.03
"69833","69833","041402011203","NY","Red Creek-Cayuga Lake",146.98,36319.59
"69834","69834","041402011205","NY","Demont Creek-Cayuga Lake",105.13,25978.8
"69835","69835","041402011301","NY","Headwaters Owasco Inlet",98.37,24307.51
"69836","69836","041402011303","NY","Hemlock Creek-Owasco Inlet",125.91,31113.28
"69837","69837","041402011304","NY","Dutch Hollow Brook",76.19,18827.19
"69838","69838","041402011305","NY","Owasco Lake",142.33,35169.87
"69839","69839","041402011306","NY","Owasco River",50.83,12559.91
"69852","69852","041402011406","NY","Crane Brook",120.26,29715.79
"69858","69858","020501010304","NY","Lower Schenevus Creek",60.91,15050.38
"69912","69912","041402011404","NY","Black Brook-Montezuma Marsh",99.4,24561.62
