"","HUC_12","Pct_Land","Shape_Length","Shape_Area"
"37935","101301021203",75.1985430652764,59226.5560669597,126029344.657788
"37936","101301021204",97.8667111101852,36190.4673179295,43194950.0076576
"37937","101301021205",81.7365041978498,67824.211342126,142123430.622682
"37938","101301021301",99.7022297110558,60324.4430447233,100946598.917296
"37939","101301021302",99.5455277203324,48638.3641481128,72692309.5963969
"37940","101301021303",99.7198251709066,36438.6046336039,48179168.5100642
"37941","101301021304",99.5248742314142,44519.6206920836,57964751.9750307
"37942","101301021305",99.6685082872928,44983.3895759917,53758598.8428016
"37943","101301021306",99.7133913158395,59909.3656527345,108959216.746207
"37944","101301021307",99.6957575074652,77873.3550120757,63885721.5156331
"37945","101301021401",99.7374689574781,67221.7032122497,88781349.1222066
"37946","101301021402",99.6462746854702,59721.0554208917,116529811.018907
"37947","101301021403",99.7824275530044,66474.2651755706,116653953.501036
"37948","101301021404",99.5341579448145,63731.7930917303,118254983.616808
"37949","101301021405",84.4249060826473,39788.7439751443,56289087.0610062
"37950","101301021501",88.1659184436962,57231.5961869623,96238654.4078271
"37951","101301021502",99.6638690550754,52688.7161551294,86229967.0297395
"37952","101301021503",98.2422621322125,56539.2800724839,77721231.0667932
"37953","101301021504",99.0977016516648,58792.0140765192,82373123.4737414
"37954","101301021505",98.178407967299,55365.9677025761,88289646.4895994
"37955","101301021506",97.7624250214224,48099.0031997824,84034166.5393929
"37956","101301021507",48.8848464466423,51860.2833569491,58847643.3258152
"37957","101301021508",42.7222482435597,40012.5786215579,48047146.4456608
"37958","101301021601",98.0016268384374,52642.2446731939,81877903.249248
"37959","101301021602",96.6781187063144,44361.8522368581,75977890.1922414
"37960","101301021603",83.5645839270448,72534.3239266867,101069766.383651
"37961","101301021604",98.2153217117441,32906.9768827877,32573782.3475943
"37962","101301021605",95.962599321828,44997.0358538239,71135826.9646187
"37963","101301021606",73.0704115297795,55775.8139747831,124396194.061489
"37964","101301021701",95.6038888196435,43153.562999683,72202911.3741412
"37965","101301021702",98.9176141777298,45338.9591617496,70862127.2884845
"37966","101301021703",98.0889780931635,78344.1534978862,94585455.6256539
"37967","101301021704",72.0003851595079,74561.250635215,121503006.039799
"37968","101301021705",97.9956397559615,54767.9814075785,106517870.848364
"37969","101301021706",66.3288883020861,67335.1410247483,136346878.698848
"37970","101301030101",84.0159937220904,104987.345854413,240834283.522013
"37971","101301030102",89.734898820838,62409.6352072018,106995026.004813
"37972","101301030103",91.6913596784997,100739.075866791,167968979.904412
"37973","101301030201",96.6376806956633,71542.9814609501,112499234.492026
"37974","101301030202",88.8029873301284,58744.3268728525,82194636.6041513
"37975","101301030203",81.7286596254911,59697.9890437373,88187233.0700246
"37976","101301030204",89.3581548407764,71618.8187623286,123618392.869963
"37977","101301030205",95.9632730310832,64597.8848658053,105554309.133598
"37978","101301030206",95.9182060827422,112044.071434624,205029292.622335
"37979","101301030301",84.7366431811051,94632.3478442969,252403288.643951
"37980","101301030302",89.6003877638949,56231.0862509254,100277082.860994
"37981","101301030303",91.0900683888474,68667.951716017,130035171.836118
"37982","101301030304",85.4636247022173,77073.6136765276,137515114.209495
"37983","101301030305",89.9083087611585,90103.2846092377,111431940.881085
"37984","101301030306",80.7210779697882,64458.9412165789,135710471.899876
"37985","101301030307",87.2622669232839,87321.7169110705,130468434.473989
"37986","101301030401",87.4029573270446,69767.2570812735,104563162.100194
"37987","101301030402",87.879164224185,77458.9751038834,181172212.804897
"37988","101301030403",88.3229542226592,58555.1979743763,82360170.4912762
"37989","101301030404",88.382504364955,93054.4692004089,180924944.136788
"37990","101301030405",86.420598303319,87596.8353990301,120957997.19777
"37991","101301030406",87.9558757316524,48925.9441558839,83944933.5059566
"37992","101301030501",93.4859926918392,34417.7689210456,55424662.1149614
"37993","101301030502",98.3104269460053,68149.0188523505,115648131.153162
"37994","101301030503",93.2342793544797,51314.4224694744,80854069.1790073
"37995","101301030504",77.1430430397866,79893.5690149868,110650918.640774
"37996","101301030505",89.7498703474688,70930.326776071,112802136.360866
"37997","101301030506",73.4735123790276,67113.8895978576,115787343.30591
"37998","101301030601",89.3827160493827,64614.2091206767,149083983.885373
"37999","101301030602",89.8010373824431,75134.3988558454,137421072.729184
"38000","101301030603",88.4760208996176,64040.0689280813,92484512.5145058
"38001","101301030701",90.5837700226707,83486.3553857236,193734968.420162
"38002","101301030702",94.775108797118,50230.5860798896,68450494.0258213
"38003","101301030703",95.3961130678872,59587.1158029376,100670587.7365
"38004","101301030704",84.8393597553914,58765.0596288679,77711144.7305626
"38005","101301030705",96.718057166246,76229.7136813799,131932465.828111
"38006","101301030706",88.7070821529745,74729.300536021,119107729.741906
"38007","101301030801",96.7740139340326,75987.5241559804,129327411.082569
"38008","101301030802",93.3437471905061,50458.0898821184,80085418.0146648
"38009","101301030803",88.7149465541123,76856.8789097159,137757572.594793
"38010","101301030804",94.4172514293258,123176.049050869,177255499.335346
"38011","101301030805",98.5428796700631,66968.2938166819,118711351.257547
"38012","101301030901",97.4136474959885,51481.9569060271,85246108.1167202
"38013","101301030902",90.345181436988,73578.2233244501,152619707.341946
"38014","101301030903",87.2419992010298,67816.311532724,81108253.8738516
"38015","101301030904",96.96802501248,65748.9577173752,102760704.308648
"38016","101301030905",90.8603641068293,77811.0987765119,77928005.5355577
"38017","101301031001",100,51139.1618438457,53866269.9985675
"38018","101301031002",98.5953652818877,38159.3197719512,46830797.3537596
"38019","101301031003",99.9591719378953,75726.3299320912,156499041.686377
"38020","101301031004",99.4445473060544,70701.0711217741,165286199.760011
"38021","101301031005",99.9903454831714,64457.2479432413,121185524.709625
"38022","101301031006",96.988751547335,50817.721880842,100319165.568371
"38023","101301031007",99.0556169000988,62885.5534191505,61933887.7760398
"38024","101301031101",98.0541596873255,62092.3123911253,128953199.657084
"38025","101301031102",94.2484194634039,90802.8403714758,143068967.939068
"38026","101301031103",98.305909617613,44857.5689635946,38840706.2047156
"38027","101301031104",84.0433488808066,110631.331157596,280369972.655737
"38028","101301031105",87.13397373428,49985.0111216849,77584213.4612378
"38029","101301031106",99.1107164146422,52618.3740912722,73982040.742102
"38030","101301031107",93.8540718386891,67305.6821721525,125564163.707068
"38031","101301031201",100,50655.4447117272,94332169.0622502
"38032","101301031202",99.9659110277825,64091.2686144012,126730456.019049
"38033","101301031203",99.9573892583878,60305.3296472795,97150618.3593736
"38034","101301031301",99.9579485354769,62042.902419576,111301062.581738
"38035","101301031302",99.9388804333497,52367.8395611884,75100509.6169362
"38036","101301031303",99.4692487000179,56981.8112612654,75294328.3918637
"38037","101301031304",99.8511893634045,74562.1945908741,120341769.65479
"38038","101301031401",96.2721901042664,73063.3264045759,141040105.622651
"38039","101301031402",95.3354273279608,96891.2646826687,270495830.020472
"38040","101301031403",99.1865297161675,69203.0228268195,137739886.763184
"38041","101301031404",99.9912997139781,48772.8872932596,82732004.8435111
"38042","101301031405",98.978911180666,68423.5138041413,140313047.859097
"38043","101301031406",96.5476767350455,58953.5991494701,83594665.2770201
"38044","101301031501",99.9258141686602,54337.0785450555,107991780.299675
"38045","101301031502",99.9117027779665,39770.2517371164,39728130.2887833
"38046","101301031503",98.8926029336584,82751.7991931472,114425991.722711
"38047","101301031504",99.9670147396992,55684.3330672604,95487849.3938649
"38048","101301031505",99.5319498056516,88259.4143711461,133850645.042962
"38049","101301040101",88.3131687906652,58981.8239243098,83687805.0959532
"38050","101301040102",88.1650077343959,85850.6642056627,164666039.735637
"38051","101301040103",90.3786300544665,73072.5048952865,143430572.128009
"38052","101301040201",99.0503774749537,46771.7854863083,75828538.5587147
"38053","101301040202",97.8134430950192,59173.3096809212,110638212.376824
"38054","101301040203",98.2651565622918,43596.0733270449,67553015.5587773
"38055","101301040204",88.8353730754047,54097.2921426414,45596729.0807903
"38056","101301040301",99.9378976067858,58953.2780626914,118824000.80037
"38057","101301040302",99.9714244892128,38671.2055572811,56686840.7649265
"38058","101301040303",98.416307707089,43855.3583097173,56201368.6069383
"38059","101301040304",96.9580306698951,57176.6181984758,111506469.697873
"38060","101301040305",100,35937.6462631835,43770314.9466927
"38061","101301040306",98.5631738845535,62559.9955733255,75541261.9616049
"38062","101301040401",99.6030504497458,50876.1900720536,92048466.6966131
"38063","101301040402",99.7150867621429,67328.3812528137,118771019.986796
"38064","101301040403",99.6568414043894,56905.9575412109,105441177.964669
"38065","101301040404",99.7443550653835,44064.4035845864,67228347.4054133
"38066","101301040501",99.9440084180447,50510.2801096822,93233901.0044454
"38067","101301040502",96.2075939457202,67120.1674011399,137945462.420654
"38068","101301040503",99.8796367899818,72324.5458065775,144313768.738118
"38069","101301040504",95.836263666006,73293.4004719816,168909990.806323
"38070","101301040505",99.3932301044292,46783.9002559599,49997587.5674769
"38071","101301040601",99.7799249041998,59222.4323740573,93225794.5096002
"38072","101301040602",99.6951610375921,42520.8633295192,63183032.8103156
"38073","101301040603",99.7643507542912,81266.1881493132,126428004.608979
"38074","101301040604",97.3504632686958,57776.7344110415,89961327.804477
"38075","101301040605",90.1165184951915,40553.2612911304,37160546.2051743
"38076","101301040606",96.2106812581997,82790.2820374726,140636708.289412
"38077","101301050101",99.7622346201371,36714.659809009,48072275.6585755
"38078","101301050102",99.2916789774053,63120.9008511692,115779685.367929
"38079","101301050103",98.209892041175,52928.8070153308,71681447.0866778
"38080","101301050104",91.566265060241,38186.1526186636,64095074.2825736
"38081","101301050105",97.742092170918,47133.0249387666,61146871.9748563
"38082","101301050106",90.4510243973069,62110.4764718041,99479193.224105
"38083","101301050107",99.9073391199107,37066.6134217597,47593171.2725843
"38084","101301050108",97.7127626603856,57982.7166798717,87136180.5834681
"38085","101301050201",98.8142371726122,56544.1864230733,89790939.1549631
"38086","101301050202",99.6420980459376,45220.8228571104,65620504.2300581
"38087","101301050203",95.183472523968,56152.9244050627,90298642.7390443
"38088","101301050204",93.2050768966897,73214.3543628229,94443083.9151434
"38089","101301050205",98.7566797673995,67757.2393937894,84053928.4761787
"38090","101301050206",98.2796069643165,62212.8844276854,78314370.0453862
"38091","101301050207",90.6883954521828,81668.6503069098,122929633.125247
"38092","101301050301",98.4785396955221,62851.6658150214,96833135.183647
"38093","101301050302",99.6097367376637,40802.1392730379,40812574.6953283
"38094","101301050303",98.8207484292938,49878.4738326361,101270746.129753
"38095","101301050304",99.4928961363095,58034.332368246,102071802.13812
"38096","101301050305",99.4918858741418,43021.2708085109,63037577.2415331
"38097","101301050306",92.1964336997102,54325.7476599521,68947755.3460302
"38098","101301050401",71.8188479117965,63062.0914027868,128973060.140901
"38099","101301050402",95.7529847966081,55401.4404932669,101452527.577031
"38100","101301050403",96.5954743673385,40158.5113561077,52429059.1497207
"38101","101301050404",70.9466605201074,55889.1324884876,99562079.2322151
"38102","101301050405",95.4030610536187,57369.2868579698,134376340.624851
"38103","101301050406",44.8142826211051,37706.2156121345,45719180.0547091
"38104","101301050501",99.4736410742093,50132.9497056359,98808458.1143026
"38105","101301050502",99.839177972779,60298.2150946324,83389213.0483498
"38106","101301050503",99.6537379753717,58418.858884309,76149260.0516764
"38107","101301050504",95.179856864563,62630.3318423191,86397387.5425727
"38108","101301050601",97.5644335350628,61615.629569164,85081439.4503607
"38109","101301050602",56.4432727231582,49577.915751222,79557810.3638355
"38110","101301050603",99.6446862428893,49669.1503328345,101585433.081127
"38111","101301050604",93.0534667444216,61125.7152851803,117284169.612672
"38112","101301050605",65.7716198951496,57332.5603075797,122578361.741763
"38113","101301050701",97.2917700931394,51301.9655387127,121462502.265808
"38114","101301050702",99.8239176216201,73346.0858338902,127790690.452168
"38115","101301050703",99.1013374658896,60825.5299732793,106838504.224005
"38116","101301050704",96.589548004791,49199.2705704187,99922900.8341118
"38117","101301050705",98.6557421782434,73462.0616001392,125309884.163612
"38118","101301050801",99.7774753170437,40920.4840081377,41663562.5122513
"38119","101301050802",99.6750154934474,53140.6922106503,59535414.9633018
"38120","101301050803",99.4059701492537,56502.8206534524,90443280.7998817
"38121","101301050804",69.4847042112739,29615.2526820564,34222061.6873318
"38122","101301050901",99.1499702540006,53173.7118254417,89264547.162289
"38123","101301050902",99.3970286566793,42376.465086904,43415022.7302251
"38124","101301050903",99.0156938325991,40589.8455731328,52295038.8267537
"38125","101301050904",99.7695939565628,81478.9754114332,95318832.1534339
"38126","101301051001",99.461545481806,49281.8009757447,69029713.1093984
"38127","101301051002",99.4076550380133,65482.0840816068,116840681.397241
"38128","101301051003",99.6900117727769,60648.0180765633,106259313.369416
"38129","101301051004",99.4520096639578,52433.8134246574,81939239.8524065
"38130","101301051005",99.7420843996186,76179.5696487591,89683778.1265584
"38131","101301051101",99.2652445822406,54138.4370774141,84762733.5770677
"38132","101301051102",99.4147344555317,53488.7453168842,68274320.7302152
"38133","101301051103",99.0339660030343,43329.0608243518,58151122.6740432
"38134","101301051104",99.4426491951024,42815.7835093943,60702530.421181
"38135","101301051105",97.2322066501786,46951.3363800393,81853238.3278874
"38136","101301051201",99.2875432690028,51638.2555384632,75924721.9202964
"38137","101301051202",99.6324419500385,67692.3086521475,81780901.5730049
"38138","101301051203",96.2723308482206,62470.3308753868,95983745.4404011
"38139","101301051301",98.9976351391907,46423.5861647934,74974978.1421447
"38140","101301051302",99.1597462891519,35983.6658765637,55047821.5804454
"38141","101301051303",99.3427065026362,33590.6429373673,25620527.5914603
"38142","101301051304",92.5910233982069,40743.0722000726,65840321.4352407
"38143","101301051401",98.3600914611659,43025.0679316852,36605975.3503523
"38144","101301051402",98.3791943303783,48305.744536868,70358732.1277252
"38145","101301051403",99.0537118485939,44306.0209289491,87788727.8448959
"38146","101301051404",99.3496396652199,39622.6287763766,66557473.0151536
"38147","101301051405",99.5220828627474,49641.7344810528,75680156.2858608
"38148","101301051406",98.6972246347692,53570.3065875583,69439586.9789689
"38149","101301051407",89.8559317757481,44665.8479265253,71354962.1481906
"38150","101301051408",76.5374182041327,123115.549031094,156925572.033144
"38151","101301051501",99.5799804262723,56054.6707421684,66193831.8109586
"38152","101301051502",99.5760899156069,45169.1668837002,46290916.7778269
"38153","101301051503",90.5428729230911,66597.5954917732,78211288.4465942
"38154","101301051504",94.1487980894035,50750.8039921621,69344793.9123815
"38155","101301051505",71.3817943680419,71189.4177902121,104464356.35899
"38156","101301051601",96.1509250539235,46881.2104696173,88879166.3809657
"38157","101301051602",98.9576477225409,42109.8687589516,66997694.7885803
"38158","101301051603",67.704563690252,56664.0046331445,109933642.227678
"38159","101301051604",65.1337822117249,65006.9077438094,102131139.60157
"38160","101301051605",95.6465021896903,57756.9237530996,86932869.8022903
"38161","101301051606",93.8326868462977,63259.8172515443,103953954.111911
"38162","101301051607",97.5271081987675,53507.3741134654,57688400.0174805
"38163","101301051608",94.0517851247465,74943.904656407,95414190.1758862
"38164","101301051609",42.5713242727171,70074.1091846601,128181808.167825
"38165","101301051701",93.5026004340882,76464.9873476083,109882890.673145
"38166","101301051702",99.4854944702677,48561.1010812889,56158531.8476857
"38167","101301051703",94.9460629158323,89546.251397231,139331718.660795
"38168","101301051704",97.1670997716356,51896.4884057378,91425675.5614058
"38169","101301051705",88.0699893955461,28041.4386075025,25469664.4216986
"38170","101301051706",94.3258894426748,59951.8374789769,107075537.429945
"38171","101301051707",99.4285879195406,49209.8714948694,62374845.5201958
"38172","101301051708",99.8109851011786,37981.1806323749,48569067.4602857
"38173","101301051801",99.7412101734494,40550.0989723712,74766236.6947427
"38174","101301051802",99.7612834051506,44648.0341273062,88966894.0170366
"38175","101301051803",98.4636582224904,80704.6949556499,99937229.8044635
"38176","101301051804",99.5980445410103,54690.9391281202,82859722.2656414
"38177","101301051805",99.781600662729,49519.0200291491,83639543.0909397
"38178","101301051806",98.1208010902223,68524.4202775942,112940870.502818
"38179","101301051807",91.9111577420674,68444.3709798345,116648849.037483
"38180","101301051901",97.0719644387805,74562.18920456,118655060.797588
"38181","101301051902",95.8912792215055,48749.3625683749,72442063.751002
"38182","101301051903",96.992890350514,51645.5788995332,76080064.3751533
"38183","101301051904",96.7655073706001,51082.3224282425,111295335.324034
"38184","101301052001",51.3138573305511,65690.9705911194,116445868.232509
"38185","101301052002",92.6134706202351,58260.2429748948,114155291.812609
"38186","101301052003",65.2328824762978,78276.6606426278,132618167.571152
"38187","101301052004",99.0516832622096,35487.8806024202,47443096.7705953
"38188","101301052005",97.3132418793091,49537.6912746242,63318563.5970682
"38189","101301052006",97.3901674174404,76583.1365718519,88100386.2619834
"38190","101301052007",48.6381298957627,70691.6370959351,145917809.255541
"38191","101301052008",92.72945536157,55009.7486720475,103460193.383988
"38192","101301052009",37.0938387245505,56587.7211416625,111272924.742839
"38193","101301060101",86.4609695136761,62439.5559406496,114876450.609421
"38194","101301060102",88.4156527458073,55880.0763256855,68425990.7294903
"38195","101301060103",88.4583318229601,63867.3263291726,74468752.3086723
"38196","101301060104",85.4688077797622,68615.574085798,114394211.513357
"38197","101301060201",98.5424376896497,62028.7711069628,102656715.252117
"38198","101301060202",85.5238944961802,48414.2694801915,80689616.102074
"38199","101301060203",82.1584679405876,67245.5691394023,85860444.8067663
"38200","101301060204",96.9224436189711,55287.0678053372,91813779.8890496
"38201","101301060205",66.8012451655504,40145.963899673,47697988.3969898
"38202","101301060301",86.9980524900306,62151.6465443457,87332078.2456423
"38203","101301060302",88.8857821272441,98791.6775962327,202776210.066581
"38204","101301060303",87.0387756628088,74091.2674893102,108315480.151275
"38205","101301060304",87.1291378292827,78371.4885214712,150985863.9491
"38206","101301060305",88.4157603119228,56857.0712018872,70168669.3627859
"38207","101301060306",89.6394737918661,68912.4338099928,153995611.886734
"38208","101301060307",87.798400460038,74753.664080535,118963530.049236
"38209","101301060308",89.4974379338521,72732.7140673482,117846333.513337
"38210","101301060309",92.8899850041517,96626.7457565538,217870900.98039
"38211","101301060310",92.0909834237716,83896.0434917103,145313510.678719
"38212","101301060311",95.9040802465911,69776.9888386999,137800641.471426
"38213","101301060401",91.1104364083798,88522.7528297205,225292394.600664
"38214","101301060402",96.1482898446762,85313.8971787279,180652120.897771
"38215","101301060403",96.4336353488933,79103.7026271202,179005666.073253
"38216","101301060404",94.8037947391117,98825.5863120944,192018078.96015
"38217","101301060501",98.0922637947683,62453.4492980528,103432878.911383
"38218","101301060502",99.1463313451274,69680.1668945581,97633844.1703884
"38219","101301060503",97.1836792946512,51686.0486970443,56732712.8811125
"38220","101301060504",86.9489371027832,81410.1057771594,102684920.772998
"38221","101301060601",99.6011800699301,75334.9032137348,115333480.316078
"38222","101301060602",96.0528867016906,61488.9261881321,97462791.9459239
"38223","101301060603",98.7570659564186,60642.3212529758,80085270.378899
"38224","101301060604",95.9239805351903,68525.0368332283,97853568.0349715
"38225","101301060605",97.9779925709949,60336.8600956493,90114142.7101751
"38226","101301060606",98.6646122239343,54055.8407575188,64842160.045011
"38227","101301060607",96.5871634383912,89835.6330797243,145817656.960605
"38228","101301060608",99.4121196784178,56902.9649667901,92458485.6255922
"38229","101302010101",99.8413876263797,60349.707541296,97032745.63619
"38230","101302010102",99.864854299532,56124.6284985306,80582715.751529
"38231","101302010103",99.9657193053874,53671.0655182955,84027273.3413225
"38232","101302010104",99.7956963249516,48029.441611646,74444572.6332301
"38233","101302010105",99.9405652057211,32292.1177708246,46937520.2787482
"38234","101302010106",99.9555637844844,45117.6971850457,72901785.8179459
"38235","101302010107",99.9754221250031,45434.17030396,73229210.7033293
"38236","101302010108",99.9504600141543,60301.4293813257,89032233.3937661
"38237","101302010109",99.9160206147291,72978.7909469933,101806035.23811
"38238","101302010201",99.726900633314,66003.5016002165,130187650.115795
"38239","101302010202",99.9124774820706,63018.8710652096,105901300.781657
"38240","101302010203",99.9420420972279,77090.1745305352,127308684.872153
"38241","101302010301",99.9769707297976,46483.8811860637,78168618.7863261
"38242","101302010302",99.8940614741868,47446.4737367856,60292152.918571
"38243","101302010303",99.9226061657088,46257.9881540842,62809503.6756268
"38244","101302010304",99.8749112187676,45700.0793102434,84893976.7492589
"38245","101302010305",99.8924412713754,39531.026199378,57745117.2191914
"38246","101302010306",99.9100169583425,57020.8271588719,78028012.8403796
"38247","101302010307",99.4312086310548,67270.9669880244,133388902.55997
"38248","101302010401",97.5266164078308,61716.4761682148,105431831.440488
"38249","101302010402",99.9735516206244,50859.5024204091,68064766.4965054
"38250","101302010403",99.9380769286157,39447.1779458595,62493696.9707112
"38251","101302010404",99.7295122661051,37611.6973511316,52572872.8808004
"38252","101302010405",99.8800656482767,73196.7288824452,114050413.062488
"38253","101302010406",99.913388021663,55493.0662966084,90409811.6783242
"38254","101302010501",99.8020585906572,51189.1260989344,102294074.24108
"38255","101302010502",99.5333089311859,41059.8224906882,68850416.292064
"38256","101302010503",99.6211965671581,51518.8443949449,87672141.7459225
"38257","101302010504",99.5660475611873,46395.0267751599,67392879.8152818
"38258","101302010505",99.696274445537,56784.2203487221,82379537.8090562
"38259","101302010506",99.8693089129468,53303.0932493455,97099364.5452932
"38260","101302010507",99.881876476544,47307.4907311545,47986266.6387686
"38261","101302010508",99.6872481057553,52524.9647220827,83740874.7715171
"38262","101302010601",99.8583726505644,68852.8669305866,105494355.701923
"38263","101302010602",99.6742473782363,49866.315495379,74308116.178468
"38264","101302010603",99.6438582785718,47797.3406971564,78352367.2618795
"38265","101302010604",99.8013305085444,65785.3881362091,109180720.082914
"38266","101302010605",99.7167612188458,56392.8948961777,107723303.72825
"38267","101302010606",99.8768379771178,55637.8243982913,83334478.5476284
"38268","101302010701",99.9403321231679,61993.6497975708,107071092.567474
"38269","101302010702",99.7525738012627,54150.6241168417,94938079.5862415
"38270","101302010703",99.93182786536,51465.7852153856,73915520.6279966
"38271","101302010704",99.7033715784939,57903.6940244437,91932831.5146048
"38272","101302010705",98.8097373708381,70309.428415943,100331557.235799
"38273","101302010801",99.898077368543,47732.5160827179,77706428.8849193
"38274","101302010802",99.6139351694435,86103.1881865165,127056208.411209
"38275","101302010803",97.2907204286323,61209.7801970212,124652619.181138
"38276","101302010804",100,48143.8411489,84590743.8161509
"38277","101302010805",99.6191436633015,51537.0732024951,83893539.6310499
"38278","101302010806",99.7419417664816,53269.2123438096,55456495.0154701
"38279","101302010807",99.9645050773172,52570.6081960813,116620484.764317
"38280","101302010808",99.8876828981897,65448.8940899315,88142167.0836158
"38281","101302010901",100,39058.5129497643,48503300.5376781
"38282","101302010902",99.9890648635842,35021.4999416955,49389421.3475292
"38283","101302010903",99.976642062973,38978.8159401468,57799713.176359
"38284","101302010904",99.9628227194492,76215.9305800863,130703829.572301
"38285","101302010905",99.9634167224497,68045.6755834693,115625771.632997
"38286","101302010906",99.9410468832418,53326.917903128,87010126.7485766
"38287","101302010907",99.9274445288113,41493.0413356231,53339227.626039
"38288","101302010908",99.9134787214257,73241.7500648348,111310542.770301
"38289","101302010909",99.7876479032354,55803.6921835816,105959096.486207
"38290","101302011001",99.6578209367544,55412.9171181131,86004870.4856697
"38291","101302011002",99.5409597766004,56944.944273336,94116588.6261729
"38292","101302011003",99.9741154773268,34218.8976171977,55621441.0165583
"38293","101302011004",99.8137190444883,55464.2597340737,106780900.521733
"38294","101302011005",99.918148026886,61206.1609458128,93457621.9713613
"38295","101302011006",99.5786410415751,77470.1372179748,118740025.557373
"38296","101302011101",99.035906256719,60461.3166887649,104656392.417676
"38297","101302011102",98.9872959154269,65606.0381242959,109328000.95934
"38298","101302011103",99.3753659964864,46516.7136367878,69172628.858588
"38299","101302011104",99.8347207998296,54670.4409995897,88765165.1888002
"38300","101302011105",99.5963527588568,45662.8616438037,49948818.9191705
"38301","101302011106",99.6942979481521,51178.7186911841,88891198.5907953
"38302","101302011107",99.1646633576036,91656.4766029633,104091482.898998
"38303","101302020101",99.6591905208113,57613.9925476546,119084006.542573
"38304","101302020102",99.846518451642,66829.3391124048,119614180.586182
"38305","101302020103",99.7101811021438,49368.2967200027,64905760.877541
"38306","101302020104",99.7774499580334,44477.1292194839,70785431.8241424
"38307","101302020105",99.8780437217406,58124.4359470626,108459175.09298
"38308","101302020106",99.9209114421905,54609.6720544829,84222938.5451986
"38309","101302020107",99.9190986238339,57890.0451898704,106806496.642805
"38310","101302020201",99.8133924707919,68354.4776918977,133110531.972409
"38311","101302020202",99.9061882544374,57189.6581948478,108407768.45431
"38312","101302020203",99.8939686379112,65051.8078808304,108651767.974832
"38313","101302020204",99.9034092589125,63129.6327710814,91324455.8087416
"38314","101302020205",99.772903842706,45079.4767792446,60230501.2593411
"38315","101302020206",99.8623870271879,42514.0958129059,48395859.8173242
"38316","101302020207",99.9688147781263,57695.0017175495,98108040.7158031
"38317","101302020208",99.8679097929944,54246.531359538,93368468.0637064
"38318","101302020209",99.9498450911677,82209.1085388919,141753351.907678
"38319","101302020210",99.9793359966938,52562.557350013,78388152.7511858
"38320","101302020301",99.8986242941247,63274.7226304253,119868713.185892
"38321","101302020302",99.7673712078469,60228.799608611,103693941.027477
"38322","101302020303",99.8170377210082,47511.764142878,52645585.7616143
"38323","101302020304",94.8494405496073,77881.3917771658,89582109.2031606
"38324","101302020305",98.615143849841,51726.9422190766,91451037.6214868
"38325","101302020306",99.5368267089211,44664.637100229,81234526.7367557
"38326","101302020307",99.8280060294516,37116.5306849144,46576174.379488
"38327","101302020401",99.9513879243636,55048.437896383,90724452.4623124
"38328","101302020402",99.9511194992464,43780.0996686286,66285988.6769577
"38329","101302020403",99.8944262727761,47731.8233944592,95477814.5468627
"38330","101302020404",99.9218535668859,72311.4896337156,108265891.352109
"38331","101302020405",99.9302112563428,50003.0223587668,61906090.3666595
"38332","101302020406",99.9690176378162,53770.3654718114,81333361.7563007
"38333","101302020407",99.9787625654821,42216.2260099997,50852128.097116
"38334","101302020408",99.8291631075647,36679.9327781896,43194196.1309118
"38335","101302020501",99.7818330105006,33274.1278701845,44144756.1032152
"38336","101302020502",99.9738394216134,39098.8699658028,37838805.687606
"38337","101302020503",99.9241562381494,32726.8742428548,40349650.2879429
"38338","101302020504",99.4619938432394,68341.6164453664,95008058.2308201
"38339","101302020505",99.9661149485208,49572.7313968865,69069519.0142908
"38340","101302020506",99.8588465428517,44688.1460185431,80965776.6148292
"38341","101302020507",99.9399142988157,49337.4003251519,56907770.5590913
"38342","101302020508",99.7085858664145,45503.0031429961,58062916.743863
"38343","101302020509",99.8442708508704,65236.9073465179,106905371.410212
"38344","101302020510",99.7901633728026,37242.8393649896,42035110.6854717
"38345","101302020511",99.9031046873107,47319.1120963734,44592509.1507832
"38346","101302020601",99.926741603901,43054.7564392007,78618398.3612565
"38347","101302020602",99.838625715773,42551.6134250346,51880828.0210172
"38348","101302020603",99.8809534079244,60067.1008179579,104339450.518799
"38349","101302020604",99.9200661148067,62414.7534149799,66428996.1649397
"38350","101302020605",99.8969368440873,52887.3949518129,90819325.5344215
"38351","101302020606",99.670028592545,77966.4708145126,120574588.032284
"38352","101302020607",99.920844104991,64085.7030002772,106861953.799941
"38353","101302020608",99.7694074151715,71196.4514082795,94460312.7313714
"38354","101302020609",99.7408873242516,49797.5093798632,82329871.730159
"38355","101302020610",91.0376081029845,85245.6917213549,149537649.358977
"38356","101302030101",98.8008885426427,54614.2097544968,85499636.1864228
"38357","101302030102",99.9262406975208,44029.4150931215,81753697.5494956
"38358","101302030103",99.5763151747943,69237.7848371809,138708990.33893
"38359","101302030104",99.7524351247403,43814.1663660346,61072597.7616184
"38360","101302030105",99.1468146595894,46561.2241461914,78182830.7714552
"38361","101302030106",98.7935333386954,61106.5128864853,123069087.661716
"38362","101302030107",98.8322451029633,42796.4175946354,50185557.2524098
"38363","101302030108",99.7902935889754,80370.7136305215,165234533.292643
"38364","101302030109",98.7595743238663,54086.4227501521,79663003.3992554
"38365","101302030201",99.8680715985229,71595.9890526025,156220984.852782
"38366","101302030202",99.5419009738033,52958.8808508029,65600687.9022231
"38367","101302030203",99.9585019192862,71696.8421496635,104108807.64572
