"","huc16","states","name"
"1645","0207000810056227","MD","0207000810056227"
"1646","0207000810054142","VA","0207000810054142"
"1647","0207000810056230","MD","0207000810056230"
"1648","0207000810054143","VA","0207000810054143"
"1649","0207000810054152","VA","0207000810054152"
"1650","0207000810055319","VA","0207000810055319"
"1651","0207000810055320","VA","0207000810055320"
"1652","0207001001022504","DC","0207001001022504"
"1653","0207001001022524","DC","0207001001022524"
"1654","0207000810055322","VA","0207000810055322"
"1655","0207000810056233","MD","0207000810056233"
"1656","0207000810055323","VA","0207000810055323"
"1657","0207000810056234","MD","0207000810056234"
"1658","0207000810055324","VA","0207000810055324"
"1659","0207000810053729","VA","0207000810053729"
"1660","0207000810056228","MD","0207000810056228"
"1661","0207000810056229","MD","0207000810056229"
"1662","0207000810056231","MD","0207000810056231"
"1663","0207000810056232","MD","0207000810056232"
"1664","0207001001022926","DC","0207001001022926"
"1665","0207000810053730","VA","0207000810053730"
"1666","0207000810053731","VA","0207000810053731"
"1667","0207001001022933","DC","0207001001022933"
"1668","0207001001023307","DC","0207001001023307"
"1669","0207001001023308","DC","0207001001023308"
"1670","0207000810053733","VA","0207000810053733"
"1671","0207000810054155","VA","0207000810054155"
"1672","0207001001023309","DC","Fairview Hill"
"1673","0207000810054153","VA","0207000810054153"
"1674","0207000810054154","VA","0207000810054154"
"1675","0207001001023733","DC","0207001001023733"
"1676","0207000810055327","VA","0207000810055327"
"1677","0207000810055328","VA","0207000810055328"
"1678","0207000810056237","MD","0207000810056237"
"1679","0207000810056238","MD","0207000810056238"
"1680","0207001001022801","DC","0207001001022801"
"1681","0207000810056239","MD","0207000810056239"
"1682","0207000810056245","MD","0207000810056245"
"1683","0207001001022802","DC","0207001001022802"
"1684","0207000810056240","MD","0207000810056240"
"1685","0207000810053737","VA","0207000810053737"
"1686","0207000810056241","MD","0207000810056241"
"1687","0207000810053740","VA","0207000810053740"
"1688","0207000810056242","MD","0207000810056242"
"1689","0207000810056243","MD","0207000810056243"
"1690","0207000810056244","MD","0207000810056244"
"1691","0207000810053736","VA","0207000810053736"
"1692","0207000810053738","VA","0207000810053738"
"1693","0207001001022805","DC","0207001001022805"
"1694","0207000810053739","VA","0207000810053739"
"1695","0207000810053743","VA","0207000810053743"
"1696","0207000810053741","VA","0207000810053741"
"1697","0207000810053742","VA","0207000810053742"
"1698","0207000810053735","VA","0207000810053735"
"1699","0207000810054165","VA","0207000810054165"
"1700","0207000810054166","VA","0207000810054166"
"1701","0207001001022701","DC","0207001001022701"
"1702","0207000810054167","VA","0207000810054167"
"1703","0207000810054168","VA","0207000810054168"
"1704","0207000810054169","VA","0207000810054169"
"1705","0207001001022702","DC","0207001001022702"
"1706","0207000810054170","VA","0207000810054170"
"1707","0207000810054171","VA","0207000810054171"
"1708","0207000810054157","VA","0207000810054157"
"1709","0207000810054158","VA","0207000810054158"
"1710","0207000810054160","VA","0207000810054160"
"1711","0207000810054159","VA","0207000810054159"
"1712","0207001001022703","DC","0207001001022703"
"1713","0207000810054161","VA","0207000810054161"
"1714","0207000810056305","MD","0207000810056305"
"1715","0207000810054162","VA","0207000810054162"
"1716","0207000810054163","VA","0207000810054163"
"1717","0207000810056306","MD","0207000810056306"
"1718","0207001001022934","DC","0207001001022934"
"1719","0207001001022935","DC","0207001001022935"
"1720","0207000810054164","VA","0207000810054164"
"1721","0207000810055329","VA","0207000810055329"
"1722","0207001001022936","DC","0207001001022936"
"1723","0207000810055330","VA","0207000810055330"
"1724","0207000810054706","MD","0207000810054706"
"1725","0207000810055331","VA","0207000810055331"
"1726","0207000810055333","VA","0207000810055333"
"1727","0207000810055332","VA","0207000810055332"
"1728","0207001001022937","DC","0207001001022937"
"1729","0207000810055334","VA","0207000810055334"
"1730","0207000810055335","VA","0207000810055335"
"1731","0207000810055336","VA","0207000810055336"
"1732","0207000810054721","MD","0207000810054721"
"1733","0207000810055337","VA","0207000810055337"
"1734","0207000810055340","VA","0207000810055340"
"1735","0207000810055338","VA","0207000810055338"
"1736","0207000810055339","VA","0207000810055339"
"1737","0207000810056248","MD","0207000810056248"
"1738","0207000810056327","MD","0207000810056327"
"1739","0207000810056246","MD","0207000810056246"
"1740","0207000810056247","MD","0207000810056247"
"1741","0207000810056301","MD","0207000810056301"
"1742","0207000810056302","MD","0207000810056302"
"1743","0207001001023001","DC","0207001001023001"
"1744","0207001001023002","DC","0207001001023002"
"1745","0207000810056303","MD","0207000810056303"
"1746","0207000810056304","MD","0207000810056304"
"1747","0207001001023736","DC","0207001001023736"
"1748","0207000810054707","MD","0207000810054707"
"1749","0207000810056334","MD","0207000810056334"
"1750","0207000810054708","MD","0207000810054708"
"1751","0207000810054709","MD","0207000810054709"
"1752","0207000810054710","MD","0207000810054710"
"1753","0207000810054711","MD","0207000810054711"
"1754","0207000810054712","MD","0207000810054712"
"1755","0207001003012204","DC","0207001003012204"
"1756","0207000810054713","MD","0207000810054713"
"1757","0207000810056323","MD","0207000810056323"
"1758","0207000810054714","MD","0207000810054714"
"1759","0207000810056322","MD","0207000810056322"
"1760","0207000810054715","MD","0207000810054715"
"1761","0207000810053116","MD","0207000810053116"
"1762","0207000810054716","MD","0207000810054716"
"1763","0207000810054717","MD","0207000810054717"
"1764","0207000810056324","MD","0207000810056324"
"1765","0207000810056325","MD","0207000810056325"
"1766","0207000810056321","MD","0207000810056321"
"1767","0207000810052005","MD","0207000810052005"
"1768","0207000810052006","MD","0207000810052006"
"1769","0207000810052007","MD","0207000810052007"
"1770","0207000810056701","MD","0207000810056701"
"1771","0207000810054718","MD","0207000810054718"
"1772","0207000810054719","MD","0207000810054719"
"1773","0207000810054720","MD","0207000810054720"
"1774","0207001003012205","DC","0207001003012205"
"1775","0207000810054722","MD","0207000810054722"
"1776","0207000810054723","MD","0207000810054723"
"1777","0207000810056404","MD","0207000810056404"
"1778","0207000810054724","MD","0207000810054724"
"1779","0207000810052102","MD","0207000810052102"
"1780","0207000810054725","MD","0207000810054725"
"1781","0207000810056326","MD","0207000810056326"
"1782","0207000810052103","MD","0207000810052103"
"1783","0207000810056800","MD","0207000810056800"
"1784","0207000810056328","MD","0207000810056328"
"1785","0207000810056329","MD","0207000810056329"
"1786","0207000810056330","MD","0207000810056330"
"1787","0207000810056331","MD","0207000810056331"
"1788","0207000810052200","MD","0207000810052200"
"1789","0207000810052308","MD","0207000810052308"
"1790","0207000810056332","MD","0207000810056332"
"1791","0207000810056333","MD","0207000810056333"
"1792","0207000810056900","MD","0207000810056900"
"1793","0207000810054727","MD","0207000810054727"
"1794","0207000810052301","MD","0207000810052301"
"1795","0207000810053118","MD","0207000810053118"
"1796","0207000810052302","MD","0207000810052302"
"1797","0207000810054821","MD","0207000810054821"
"1798","0207000810052303","MD","0207000810052303"
"1799","0207000810056702","MD","0207000810056702"
"1800","0207000810052101","MD","0207000810052101"
"1801","0207000810052304","MD","0207000810052304"
"1802","0207000810053117","MD","0207000810053117"
"1803","0207000810054726","MD","0207000810054726"
"1804","0207000810053119","MD","0207000810053119"
"1805","0207000810054728","MD","0207000810054728"
"1806","0207000810054838","MD","0207000810054838"
"1807","0207000810054729","MD","0207000810054729"
"1808","0207000810054822","MD","0207000810054822"
"1809","0207000810054730","MD","0207000810054730"
"1810","0207000810054823","MD","0207000810054823"
"1811","0207001001021462","DC","0207001001021462"
"1812","0207000810054731","MD","0207000810054731"
"1813","0207000810054839","MD","0207000810054839"
"1814","0207000810054732","MD","0207000810054732"
"1815","0207000810054733","MD","0207000810054733"
"1816","0207000810054734","MD","0207000810054734"
"1817","0207000810054735","MD","0207000810054735"
"1818","0207000810056335","MD","0207000810056335"
"1819","0207000810054801","MD","0207000810054801"
"1820","0207000810056406","MD","0207000810056406"
"1821","0207000810054820","MD","0207000810054820"
"1822","0207000810054834","MD","0207000810054834"
"1823","0207000810056339","MD","0207000810056339"
"1824","0207000810056340","MD","0207000810056340"
"1825","0207000810054835","MD","0207000810054835"
"1826","0207001001022707","DC","0207001001022707"
"1827","0207000810054836","MD","0207000810054836"
"1828","0207001001021803","DC","0207001001021803"
"1829","0207000810054837","MD","0207000810054837"
"1830","0207000810056407","MD","0207000810056407"
"1831","0207000810056336","MD","0207000810056336"
"1832","0207000810056337","MD","0207000810056337"
"1833","0207000810056408","MD","0207000810056408"
"1834","0207000810056338","MD","0207000810056338"
"1835","0207000810057004","MD","0207000810057004"
"1836","0207000810056401","MD","0207000810056401"
"1837","0207000810056402","MD","0207000810056402"
"1838","0207000810056403","MD","0207000810056403"
"1839","0207001002040211","MD","0207001002040211"
"1840","0207000810056405","MD","0207000810056405"
"1841","0207000810052306","MD","0207000810052306"
"1842","0207000810052307","MD","Great Falls Estate Lake"
"1843","0207000810052309","MD","0207000810052309"
"1844","0207000810057001","MD","0207000810057001"
"1845","0207000810057002","MD","0207000810057002"
"1846","0207000810057003","MD","0207000810057003"
"1847","0207000810052305","MD","0207000810052305"
"1848","0207000810054824","MD","0207000810054824"
"1849","0207000810054825","MD","0207000810054825"
"1850","0207000810054826","MD","0207000810054826"
"1851","0207000810054827","MD","0207000810054827"
"1852","0207000810053121","MD","0207000810053121"
"1853","0207001001022806","DC","0207001001022806"
"1854","0207000810057300","MD","0207000810057300"
"1855","0207000810053502","MD","0207000810053502"
"1856","0207001001022807","DC","0207001001022807"
"1857","0207000810057400","MD","0207000810057400"
"1858","0207000810053501","MD","0207000810053501"
"1859","0207000810053503","MD","0207000810053503"
"1860","0207000810053504","MD","0207000810053504"
"1861","0207000810053505","MD","0207000810053505"
"1862","0207000810053506","MD","0207000810053506"
"1863","0207000810053507","MD","0207000810053507"
"1864","0207000810054828","MD","0207000810054828"
"1865","0207000810054829","MD","0207000810054829"
"1866","0207000810054830","MD","0207000810054830"
"1867","0207000810054831","MD","0207000810054831"
"1868","0207000810054833","MD","0207000810054833"
"1869","0207000810057007","MD","0207000810057007"
"1870","0207000810057008","MD","0207000810057008"
"1871","0207000810057009","MD","0207000810057009"
"1872","0207000810057010","MD","0207000810057010"
"1873","0207001001023712","DC","0207001001023712"
"1874","0207000810057011","MD","0207000810057011"
"1875","0207000810057012","MD","0207000810057012"
"1876","0207001001023713","DC","0207001001023713"
"1877","0207000810057013","MD","0207000810057013"
"1878","0207000810053508","MD","0207000810053508"
"1879","0207000810057006","MD","0207000810057006"
"1880","0207001001023714","DC","0207001001023714"
"1881","0207001001023715","DC","0207001001023715"
"1882","0207001001023716","DC","0207001001023716"
"1883","0207001001023707","DC","0207001001023707"
"1884","0207000810057014","MD","0207000810057014"
"1885","0207000810053509","MD","0207000810053509"
"1886","0207000810057015","MD","0207000810057015"
"1887","0207000810053512","MD","0207000810053512"
"1888","0207000810053510","MD","0207000810053510"
"1889","0207000810053511","MD","0207000810053511"
"1890","0207000810053513","MD","0207000810053513"
"1891","0207000810053514","MD","0207000810053514"
"1892","0207000810053518","MD","0207000810053518"
"1893","0207000810053519","MD","0207000810053519"
"1894","0207001001021831","DC","0207001001021831"
"1895","0207000810054840","MD","0207000810054840"
"1896","0207000810054842","MD","0207000810054842"
"1897","0207000810054841","MD","0207000810054841"
"1898","0207000810057213","MD","0207000810057213"
"1899","0207000810054843","MD","0207000810054843"
"1900","0207001001021806","DC","0207001001021806"
"1901","0207000810054844","MD","0207000810054844"
"1902","0207000810055103","MD","0207000810055103"
"1903","0207000810054845","MD","0207000810054845"
"1904","0207000810054846","MD","0207000810054846"
"1905","0207000810054847","MD","0207000810054847"
"1906","0207000810051703","MD","0207000810051703"
"1907","0207000810054848","MD","0207000810054848"
"1908","0207000810051704","MD","0207000810051704"
"1909","0207000810054850","MD","0207000810054850"
"1910","0207000810057016","MD","0207000810057016"
"1911","0207000810054849","MD","0207000810054849"
"1912","0207000810058500","MD","Lock 13-C&O Canal"
"1913","0207000810057017","MD","0207000810057017"
"1914","0207000810055101","MD","0207000810055101"
"1915","0207000810055102","MD","0207000810055102"
"1916","0207000810053517","MD","0207000810053517"
"1917","0207000810055105","MD","0207000810055105"
"1918","0207001001022344","DC","0207001001022344"
"1919","0207000810055106","MD","0207000810055106"
"1920","0207000810055107","MD","0207000810055107"
"1921","0207000810055109","MD","0207000810055109"
"1922","0207000810055108","MD","0207000810055108"
"1923","0207000810055206","MD","0207000810055206"
"1924","0207000810055110","MD","0207000810055110"
"1925","0207000810055112","MD","0207000810055112"
"1926","0207000810055111","MD","0207000810055111"
"1927","0207000810051706","MD","0207000810051706"
"1928","0207000810055207","MD","0207000810055207"
"1929","0207000810055113","MD","0207000810055113"
"1930","0207001001022345","DC","0207001001022345"
"1931","0207000810055114","MD","0207000810055114"
"1932","0207000810051705","MD","0207000810051705"
"1933","0207000810051707","MD","0207000810051707"
"1934","0207000810051710","MD","0207000810051710"
"1935","0207000810051708","MD","0207000810051708"
"1936","0207000810057019","MD","0207000810057019"
"1937","0207000810051709","MD","0207000810051709"
"1938","0207000810057020","MD","0207000810057020"
"1939","0207000810057103","MD","0207000810057103"
"1940","0207000810057101","MD","0207000810057101"
"1941","0207000810057104","MD","0207000810057104"
"1942","0207000810057102","MD","0207000810057102"
"1943","0207000810053529","MD","0207000810053529"
"1944","0207000810053525","MD","0207000810053525"
"1945","0207000810053526","MD","0207000810053526"
"1946","0207000810053527","MD","0207000810053527"
"1947","0207000810053528","MD","0207000810053528"
"1948","0207000810053521","MD","0207000810053521"
"1949","0207000810055115","MD","0207000810055115"
"1950","0207000810053522","MD","0207000810053522"
"1951","0207000810055116","MD","0207000810055116"
"1952","0207000810053523","MD","0207000810053523"
"1953","0207000810053524","MD","0207000810053524"
"1954","0207000810057501","MD","0207000810057501"
"1955","0207000810055117","MD","0207000810055117"
"1956","0207001001022346","DC","0207001001022346"
"1957","0207000810058601","MD","0207000810058601"
"1958","0207000810058602","MD","0207000810058602"
"1959","0207000810055202","MD","0207000810055202"
"1960","0207000810055203","MD","0207000810055203"
"1961","0207000810055201","MD","0207000810055201"
"1962","0207000810051714","MD","0207000810051714"
"1963","0207000810051711","MD","0207000810051711"
"1964","0207001001022207","DC","0207001001022207"
"1965","0207000810051712","MD","0207000810051712"
"1966","0207000810051713","MD","0207000810051713"
"1967","0207000810056501","MD","0207000810056501"
"1968","0207000810056503","MD","0207000810056503"
"1969","0207001001021303","MD","0207001001021303"
"1970","0207000810056504","MD","0207000810056504"
"1971","0207000810057800","MD","0207000810057800"
"1972","0207000810056505","MD","0207000810056505"
"1973","0207000810056507","MD","0207000810056507"
"1974","0207000810056508","MD","0207000810056508"
"1975","0207000810056509","MD","0207000810056509"
"1976","0207000810056510","MD","0207000810056510"
"1977","0207000810057108","MD","0207000810057108"
"1978","0207000810051901","MD","0207000810051901"
"1979","0207000810054305","MD","0207000810054305"
"1980","0207000810057109","MD","0207000810057109"
"1981","0207000810057106","MD","0207000810057106"
"1982","0207000810057110","MD","0207000810057110"
"1983","0207000810057111","MD","0207000810057111"
"1984","0207000810057700","MD","0207000810057700"
"1985","0207000810057502","MD","0207000810057502"
"1986","0207000810057112","MD","0207000810057112"
"1987","0207000810051902","MD","0207000810051902"
"1988","0207000810057113","MD","0207000810057113"
"1989","0207000810051905","MD","0207000810051905"
"1990","0207000810057114","MD","0207000810057114"
"1991","0207000810051906","MD","0207000810051906"
"1992","0207000810057115","MD","0207000810057115"
"1993","0207000810057105","MD","0207000810057105"
"1994","0207001001022907","DC","0207001001022907"
"1995","0207000810057107","MD","0207000810057107"
"1996","0207000810057600","MD","0207000810057600"
"1997","0207000810057116","MD","0207000810057116"
"1998","0207000810057900","MD","0207000810057900"
"1999","0207000810054306","MD","0207000810054306"
"2000","0207000810058000","MD","0207000810058000"
"2001","0207000810058900","MD","0207000810058900"
"2002","0207000810054301","MD","0207000810054301"
"2003","0207000810055204","MD","0207000810055204"
"2004","0207000810054302","MD","0207000810054302"
"2005","0207000810054303","MD","0207000810054303"
"2006","0207000810057117","MD","0207000810057117"
"2007","0207000810057118","MD","0207000810057118"
"2008","0207000810054304","MD","0207000810054304"
"2009","0207000810058700","MD","0207000810058700"
"2010","0207000810058800","MD","Lock 8-C&O Canal"
"2011","0207000810059000","MD","0207000810059000"
"2012","0207000810059100","MD","Glen Echo-C&O Canal"
"2013","0207000810055501","MD","0207000810055501"
"2014","0207000810055205","MD","0207000810055205"
"2015","0207001001022908","DC","0207001001022908"
"2016","0207000810051903","MD","0207000810051903"
"2017","0207001002043017","DC","0207001002043017"
"2018","0207000810051904","MD","0207000810051904"
"2019","0207000810051907","MD","0207000810051907"
"2020","0207000810051908","MD","0207000810051908"
"2021","0207000810057203","MD","0207000810057203"
"2022","0207000810051909","MD","0207000810051909"
"2023","0207000810051910","MD","0207000810051910"
"2024","0207000810057201","MD","0207000810057201"
"2025","0207000810051911","MD","0207000810051911"
"2026","0207000810051912","MD","0207000810051912"
"2027","0207000810057202","MD","0207000810057202"
"2028","0207000810051913","MD","0207000810051913"
"2029","0207000810054308","MD","0207000810054308"
"2030","0207000810054309","MD","0207000810054309"
"2031","0207001002043018","DC","0207001002043018"
"2032","0207000810058100","MD","0207000810058100"
"2033","0207000810058200","MD","0207000810058200"
"2034","0207000810054601","MD","0207000810054601"
"2035","0207000810054602","MD","0207000810054602"
"2036","0207001001020612","MD","0207001001020612"
"2037","0207000810055502","MD","0207000810055502"
"2038","0207000810055503","MD","0207000810055503"
"2039","0207001002041609","DC","0207001002041609"
"2040","0207000810055504","MD","0207000810055504"
"2041","0207000810055505","MD","0207000810055505"
"2042","0207000810055506","MD","0207000810055506"
"2043","0207000810055507","MD","0207000810055507"
"2044","0207000810055508","MD","0207000810055508"
"2045","0207000810051918","MD","0207000810051918"
"2046","0207000810055509","MD","0207000810055509"
"2047","0207000810055510","MD","0207000810055510"
"2048","0207000810055511","MD","0207000810055511"
"2049","0207000810055512","MD","0207000810055512"
"2050","0207000810055513","MD","0207000810055513"
"2051","0207000810051919","MD","0207000810051919"
"2052","0207000810051920","MD","0207000810051920"
"2053","0207000810057210","MD","0207000810057210"
"2054","0207000810051921","MD","0207000810051921"
"2055","0207000810056600","MD","0207000810056600"
"2056","0207000810051914","MD","0207000810051914"
"2057","0207000810051915","MD","0207000810051915"
"2058","0207000810051916","MD","0207000810051916"
"2059","0207000810057211","MD","0207000810057211"
"2060","0207000810051917","MD","0207000810051917"
"2061","0207000810057204","MD","0207000810057204"
"2062","0207001001023008","DC","0207001001023008"
"2063","0207000810057205","MD","0207000810057205"
"2064","0207000810057212","MD","0207000810057212"
"2065","0207000810057206","MD","0207000810057206"
"2066","0207000810057207","MD","0207000810057207"
"2067","0207000810057208","MD","0207000810057208"
"2068","0207000810057209","MD","0207000810057209"
"2069","0207000810057232","MD","0207000810057232"
"2070","0207000810054615","MD","0207000810054615"
"2071","0207000810057233","MD","0207000810057233"
"2072","0207000810059500","MD","0207000810059500"
"2073","0207000810057234","MD","0207000810057234"
"2074","0207000810055702","MD","0207000810055702"
"2075","0207000810054603","MD","0207000810054603"
"2076","0207000810057214","MD","0207000810057214"
"2077","0207000810054604","MD","0207000810054604"
"2078","0207000810057219","MD","0207000810057219"
"2079","0207000810054605","MD","0207000810054605"
"2080","0207001001021832","DC","0207001001021832"
"2081","0207000810054606","MD","0207000810054606"
"2082","0207000810054607","MD","0207000810054607"
"2083","0207000810055703","MD","0207000810055703"
"2084","0207000810054608","MD","0207000810054608"
"2085","0207000810054609","MD","0207000810054609"
"2086","0207000810054610","MD","0207000810054610"
"2087","0207000810054611","MD","0207000810054611"
"2088","0207000810054612","MD","0207000810054612"
"2089","0207000810054613","MD","0207000810054613"
"2090","0207000810054802","MD","0207000810054802"
"2091","0207000810054614","MD","0207000810054614"
"2092","0207000810054616","MD","0207000810054616"
"2093","0207001001022208","DC","0207001001022208"
"2094","0207000810054617","MD","0207000810054617"
"2095","0207000810054618","MD","0207000810054618"
"2096","0207000810054619","MD","0207000810054619"
"2097","0207000810052001","MD","0207000810052001"
"2098","0207000810054620","MD","0207000810054620"
"2099","0207000810055514","MD","0207000810055514"
"2100","0207000810055515","MD","Chatauqua Island"
"2101","0207000810053101","MD","0207000810053101"
"2102","0207000810059200","MD","Lock 7-C&O Canal"
"2103","0207000810053102","MD","0207000810053102"
"2104","0207000810059300","MD","0207000810059300"
"2105","0207000810055601","MD","0207000810055601"
"2106","0207000810055602","MD","0207000810055602"
"2107","0207000810055603","MD","0207000810055603"
"2108","0207000810059400","MD","0207000810059400"
"2109","0207001001023009","DC","0207001001023009"
"2110","0207000810059600","MD","Little Falls Reservoir-C&O Canal"
"2111","0207001001022209","DC","0207001001022209"
"2112","0207000810052003","MD","0207000810052003"
"2113","0207000810053109","MD","0207000810053109"
"2114","0207000810057215","MD","0207000810057215"
"2115","0207000810054621","MD","0207000810054621"
"2116","0207000810057216","MD","0207000810057216"
"2117","0207000810059702","MD","0207000810059702"
"2118","0207000810057217","MD","0207000810057217"
"2119","0207000810057218","MD","0207000810057218"
"2120","0207000810059703","MD","0207000810059703"
"2121","0207000810052002","MD","0207000810052002"
"2122","0207000810053110","MD","0207000810053110"
"2123","0207000810057235","MD","0207000810057235"
"2124","0207000810057236","MD","0207000810057236"
"2125","0207000810057237","MD","0207000810057237"
"2126","0207000810054622","MD","0207000810054622"
"2127","0207000810054623","MD","0207000810054623"
"2128","0207000810055905","DC","0207000810055905"
"2129","0207000810054624","MD","0207000810054624"
"2130","0207000810054625","MD","0207000810054625"
"2131","0207000810054629","MD","0207000810054629"
"2132","0207000810054626","MD","0207000810054626"
"2133","0207000810054630","MD","0207000810054630"
"2134","0207000810054503","MD","0207000810054503"
"2135","0207000810054627","MD","0207000810054627"
"2136","0207000810057221","MD","0207000810057221"
"2137","0207000810054504","MD","0207000810054504"
"2138","0207000810054628","MD","0207000810054628"
"2139","0207000810054631","MD","0207000810054631"
"2140","0207000810054632","MD","0207000810054632"
"2141","0207000810054633","MD","0207000810054633"
"2142","0207001001023748","DC","0207001001023748"
"2143","0207000810054634","MD","0207000810054634"
"2144","0207000810055901","DC,MD","0207000810055901"
"2145","0207001001022357","DC","0207001001022357"
"2146","0207000810055902","DC","0207000810055902"
"2147","0207000810055904","DC","0207000810055904"
"2148","0207000810055903","DC","0207000810055903"
"2149","0207000810055701","MD","0207000810055701"
"2150","0207000810057222","MD","0207000810057222"
"2151","0207000810055704","MD","0207000810055704"
"2152","0207000810057224","MD","0207000810057224"
"2153","0207000810055705","MD","0207000810055705"
"2154","0207000810053103","MD","0207000810053103"
"2155","0207000810059701","MD","0207000810059701"
"2156","0207000810055906","DC,MD","0207000810055906"
"2157","0207000810057220","MD","0207000810057220"
"2158","0207000810057223","MD","0207000810057223"
"2159","0207000810053104","MD","0207000810053104"
"2160","0207000810054635","MD","0207000810054635"
"2161","0207000810054636","MD","0207000810054636"
"2162","0207000810054637","MD","0207000810054637"
"2163","0207000810054638","MD","0207000810054638"
"2164","0207000810054639","MD","0207000810054639"
"2165","0207001001022423","DC","0207001001022423"
"2166","0207000810054640","MD","0207000810054640"
"2167","0207001001031357","DC","0207001001031357"
"2168","0207000810054641","MD","0207000810054641"
"2169","0207000810054642","MD","0207000810054642"
"2170","0207000810055920","DC","0207000810055920"
"2171","0207000810054643","MD","0207000810054643"
"2172","0207000810054646","MD","0207000810054646"
"2173","0207000810055921","DC,MD","0207000810055921"
"2174","0207000810054644","MD","0207000810054644"
"2175","0207000810054645","MD","0207000810054645"
"2176","0207000810055911","DC","0207000810055911"
"2177","0207000810054647","MD","0207000810054647"
"2178","0207000810055907","DC","0207000810055907"
"2179","0207000810055908","DC","0207000810055908"
"2180","0207000810055909","DC","0207000810055909"
"2181","0207000810055913","DC,MD","0207000810055913"
"2182","0207000810055914","DC","0207000810055914"
"2183","0207000810055910","DC","0207000810055910"
"2184","0207000810055912","DC,MD","0207000810055912"
"2185","0207000810055915","DC","0207000810055915"
"2186","0207000810055916","DC","0207000810055916"
"2187","0207000810055917","MD","0207000810055917"
"2188","0207000810057227","MD","0207000810057227"
"2189","0207000810055918","DC,MD","0207000810055918"
"2190","0207000810055919","DC","0207000810055919"
"2191","0207000810057226","MD","0207000810057226"
"2192","0207000810053105","MD","0207000810053105"
"2193","0207000810053106","MD","0207000810053106"
"2194","0207000810053107","MD","0207000810053107"
"2195","0207000810053108","MD","0207000810053108"
"2196","0207000810054648","MD","0207000810054648"
"2197","0207000810055923","DC","0207000810055923"
"2198","0207000810054649","MD","0207000810054649"
"2199","0207000810054502","MD","0207000810054502"
"2200","0207000810054650","MD","0207000810054650"
"2201","0207000810055922","MD","0207000810055922"
"2202","0207000810057229","MD","0207000810057229"
"2203","0207000810057230","MD","0207000810057230"
"2204","0207000810054803","MD","0207000810054803"
"2205","0207001003012049","MD","0207001003012049"
"2206","0207000810054804","MD","0207000810054804"
"2207","0207001001020815","MD","0207001001020815"
"2208","0207001001020816","MD","0207001001020816"
"2209","0207000810054805","MD","0207000810054805"
"2210","0207001001022424","DC","0207001001022424"
"2211","0207000810054505","MD","0207000810054505"
"2212","0207001001020620","MD","0207001001020620"
"2213","0207001001022909","DC","0207001001022909"
"2214","0207000810054506","MD","0207000810054506"
"2215","0207000810054511","MD","0207000810054511"
"2216","0207000810054507","MD","0207000810054507"
"2217","0207000810054508","MD","0207000810054508"
"2218","0207000810054509","MD","0207000810054509"
"2219","0207000810054510","MD","0207000810054510"
"2220","0207001001021717","DC","0207001001021717"
"2221","0207000810054512","MD","0207000810054512"
"2222","0207000810056312","MD","0207000810056312"
"2223","0207001001023760","DC","0207001001023760"
"2224","0207000810056313","MD","0207000810056313"
"2225","0207000810054809","MD","0207000810054809"
"2226","0207000810056314","MD","0207000810056314"
"2227","0207000810054806","MD","0207000810054806"
"2228","0207000810054807","MD","0207000810054807"
"2229","0207000810054808","MD","0207000810054808"
"2230","0207000810054810","MD","0207000810054810"
"2231","0207000810054811","MD","0207000810054811"
"2232","0207000810054812","MD","0207000810054812"
"2233","0207000810054813","MD","0207000810054813"
"2234","0207000810054514","MD","0207000810054514"
"2235","0207001001022347","DC","0207001001022347"
"2236","0207000810054515","MD","0207000810054515"
"2237","0207000810054516","MD","0207000810054516"
"2238","0207001001022348","DC","0207001001022348"
"2239","0207000810054517","MD","0207000810054517"
"2240","0207000810054518","MD","0207000810054518"
"2241","0207001001022349","DC","0207001001022349"
"2242","0207001001022350","DC","0207001001022350"
"2243","0207000810056316","MD","0207000810056316"
"2244","0207000810056317","MD","0207000810056317"
"2245","0207000810056319","MD","0207000810056319"
"2246","0207000810056320","MD","0207000810056320"
"2247","0207000810054818","MD","0207000810054818"
"2248","0207000810054819","MD","0207000810054819"
"2249","0207000810052004","MD","0207000810052004"
"2250","0207001001022910","DC","0207001001022910"
"2251","0207000810054815","MD","0207000810054815"
"2252","0207001001021211","MD","0207001001021211"
"2253","0207000810054816","MD","0207000810054816"
"2254","0207000810053114","MD","0207000810053114"
"2255","0207000810053115","MD","0207000810053115"
"2256","0207000810054701","MD","0207000810054701"
"2257","0207000810054702","MD","0207000810054702"
"2258","0207001001021212","MD","0207001001021212"
"2259","0207001001021213","MD","0207001001021213"
"2260","0207000810054703","MD","0207000810054703"
"2261","0207000810054704","MD","0207000810054704"
"2262","0207000810054705","MD","0207000810054705"
"2263","0207001001021215","MD","0207001001021215"
"2264","0207001001021214","MD","0207001001021214"
"2265","0207001001021216","MD","0207001001021216"
"2266","0207001001021217","MD","0207001001021217"
"2267","0207001002043012","DC","0207001002043012"
"2268","0207001001021218","MD","0207001001021218"
"2269","0207001001021209","MD","0207001001021209"
"2270","0207001001021210","MD","0207001001021210"
"2271","0207001002043014","DC","0207001002043014"
"2272","0207001002043015","DC","0207001002043015"
"2273","0207001002043016","DC","0207001002043016"
"2274","0207001001022915","DC","0207001001022915"
"2275","0207001001021460","DC,MD","0207001001021460"
"2276","0207001001021461","DC","0207001001021461"
