"23685","010300031302","ME","Weston Dam-Kennebec River"
"23686","010300031506","ME","Martin Stream-Craigin Brook"
"23687","010300031601","ME","Lemon Stream-Black Stream"
"23688","010300031604","ME","Center Pond-Main Stream Sebasticook River"
"23689","010300031605","ME","Jimmy Brook-Main Stream Sebasticook River"
"23691","010300032105","ME","Outlet Stream"
"23692","010300032202","ME","Salmon Lake-Great Pond"
"24060","010500021509","ME","Blue Hill Bay-Atlantic Ocean"
"24061","010500021701","ME","Mill Pond-Frontal Eggemoggin Reach"
"24062","010500021703","ME","Eggemoggin Reach-Jericho Bay"
"24063","010500021803","ME","Passagassawakeag River-Frontal Penobscot Bay"
"24064","010500021906","ME","Weskeag River-Frontal Muscle Ridge Channel"
"24065","010500021907","ME","Goose Pond-Frontal Penobscot Bay"
"24066","010500030106","ME","South Pond-Saint George River"
"24067","010500030107","ME","Saint George River"
"24068","010500030202","ME","Goose River-Frontal Muscongus Bay"
"24069","010500030204","ME","Round Pond-Frontal Muscongus Bay"
"24070","010500020701","ME","Holmes Stream-Frontal Machias Bay"
"24074","010500020802","ME","Indian River-Frontal Western Bay"
"24075","010500020803","ME","Roque Bluffs-Frontal Atlantic Ocean"
"24076","010500020604","ME","Outlet Machias River"
"24077","010500020804","ME","Great Wass Island-Roque Island"
"24078","010500020805","ME","Western Bay-Englishman Bay"
"24079","010500020905","ME","Mill River-Frontal Pleasant Bay"
"24080","010500021006","ME","Bobby Creek-Frontal Narraguagus Bay"
"24081","010500021103","ME","Whitten Parritt Stream-Frontal Gouldsboro Bay"
"24082","010500021106","ME","East Steuben Pond-Frontal Dyer Bay"
"24083","010500021109","ME","Petit Manan Point-Frontal Atlantic Ocean"
"24084","010500021111","ME","Prospect Harbor-Pigeon Hill Bay"
"24085","010500021402","ME","Mill Brook-Frontal Taunton Bay"
"24086","010500021403","ME","Taunton Bay"
"24153","010500021502","ME","Jordan Pond-Frontal Eastern Way"
"24154","010500021407","ME","Northeast Creek-Frontal Frenchman Bay"
"24155","010500021408","ME","Waukeag Neck-Frontal Frenchman Bay"
"24156","010500021501","ME","Somes Pond-Frontal Somes Sound"
"24157","010500021503","ME","Seal Cove Pond-Frontal Atlantic Ocean"
"24158","010500021507","ME","Blue Hill Neck-Fontal Blue Hill Bay"
"24159","010500030504","ME","The Black Rocks-Atlantic Ocean"
"24160","010500030606","ME","Stage Island Bay-Atlantic Ocean"
"24165","010500030503","ME","Sheepscot River-Frontal Sheepscot Bay"
"24166","010500030304","ME","Damariscotta River-Frontal Atlantic Ocean"
"24167","010500030305","ME","Meadow Brook-Frontal Boothbay Harbor"
"24168","010500030401","ME","Sheepscot Pond-Sheepscot River"
"24169","010500030603","ME","Merrymeeting Bay-Kennebec River"
"24170","010500030604","ME","Morse River-Frontal Atlantic Ocean"
"24171","010500030605","ME","Seguin Island"
"24172","010500040601","ME","Rocky Lake"
"24173","010500040606","ME","Cobscook Bay-Frontal Passamaquoddy Bay"
"24174","010500040902","ME","Wiggins Brook-Frontal Grand Manan Channel"
"24175","010500020104","ME","Round Lake-East Machias River"
"24176","010500020202","ME","Rocky Lake-Rocky Lake Stream"
"24177","010500020203","ME","Hadley Lake-East Machias River"
"24178","010500020502","ME","Bog Lake-New Stream"
"24179","010500020503","ME","Old Stream"
"24180","010200010704","ME","Nahmakanta Stream"
"24181","010200010904","ME","Middle West Branch Penobscot River"
"24182","010200010907","ME","Lower West Branch Penobscot River"
"24183","010200011007","ME","Outlet West Branch Penobscot River"
"24184","010200010703","ME","Nahmakanta Lake"
"24239","010100020201","ME","Thoroughfare Brook"
"24240","010100020402","ME","Priestly Lake-Drake Brook"
"24241","010100020403","ME","Upper Allagash River"
"24242","010100030203","ME","Portage Lake-Fish River"
"24243","010100030102","ME","Clayton Lake-Fish River"
"24244","010100030104","ME","North Pond Brook-Chase Brook"
"24245","010100030105","ME","Fish River Lake-Fish River"
"24246","010100030207","ME","Saint Froid Lake-Fish River"
"24247","010100030310","ME","Eagle Lake-Fish River"
"24261","010200050202","ME","Stump Pond-Cambolasse Stream"
"24262","010200050205","ME","Mattanawcook Pond"
"24263","010200050307","ME","Middle Passadumkeag River"
"24264","010200050804","ME","Middle Souadabscook Stream"
"24267","010300020202","ME","Saddleback Lake-South Branch Dead River"
"24268","010300020204","ME","South Branch Dead River"
"24269","010200050408","ME","Stevens Brook-Penobscot River"
"24270","010200050906","ME","South Branch Marsh River"
"24271","010200051009","ME","Penobscot River-Frontal Penobscot Bay"
"24272","010200020404","ME","Hay Lake"
"24273","010200030605","ME","Lower Macwahoc Lake-Macwahoc Stream"
"24274","010300020302","ME","Upper Flagstaff Lake"
"24275","010300020303","ME","Middle Flagstaff Lake"
"24276","010300020304","ME","Lower Flagstaff Lake"
"24277","010300020402","ME","West Branch Spencer Stream-Spencer Stream"
"24278","010300020502","ME","Upper Dead River"
"24279","010300020506","ME","Lower Dead River"
"24280","010300030106","ME","Wyman Lake-Kennebec River"
"24281","010300030303","ME","Martin Stream-Mill Stream"
"24282","010300030502","ME","Tufts Pond-Alder Stream"
"24286","010300030601","ME","Porter Lake-Lemon Stream"
"24287","010300030902","ME","Headwaters Sandy River"
"24288","010300030904","ME","Upper Sandy River"
"31807","010500030307","ME","Johns Bay-Boothbay Harbor"
"31900","010500021908","ME","Islands of Penobscot Bay"
"31901","010500021909","ME","Penobscot Bay-Atlantic Ocean"
"31933","010500030303","ME","Johns River-Frontal Johns Bay"
"32769","010200020301","ME","Bowlin Brook"
"32770","010200020407","ME","Shin Brook"
"32771","010200020408","ME","Lower Seboeis River"
"32772","010200030106","ME","Cold Brook"
"32773","010200030511","ME","Middle Mattawamkeag River"
"34200","010100070204","ME","Priestly Brook-Saint John River"
"34203","010100070409","CN,ME","Trout River-Big Black River"
"34204","010100080102","ME","Wyles Brook-Saint John River"
"34209","010100070408","CN,ME","Riviere Gobeil"
"34219","010100070304","CN,ME","Lower Depot Stream"
"34224","010100070410","CN,ME","Charles Pond-Big Black River"
"34225","010100071001","ME","Fox Brook"
"34226","010100071003","ME","Walker Brook-Saint John River"
"34227","010100070804","CN,ME","Pocwock Stream"
"34228","010100081202","CN,ME","Patrick Brook-Saint John River"
"34229","010100070803","ME","East Branch Pocwock Stream"
"34230","010100070802","CN,ME","West Branch Pocwock Stream"
"34232","010100070702","CN,ME","East Lake"
"34233","010100080103","ME","Petite Brook-Saint John River"
"34234","010100070905","CN,ME","Campbell Branch"
"34235","010100070906","ME","Rocky Brook"
"34238","010100070205","ME","Sweeney Brook-Saint John River"
"34240","010100080407","ME","Yankeetuladi Brook"
"34241","010100070902","CN,ME","Upper Little Black River"
"34242","010100080408","ME","Falls Brook"
"34243","010100070907","ME","Middle Little Black River"
"34246","010100070908","ME","Lower Little Black River"
"34247","010100080504","CN,ME","Hunnewell Island-Saint John River"
"34248","010100070904","CN,ME","West Branch Little Black River"
"34250","010100080409","CN,ME","Saint Francis River"
"34251","010100070901","CN,ME","Beaver Branch"
"34252","010100080405","CN,ME","Jones Brook"
"34255","010100080505","CN,ME","Vasseur Stream-Saint John River"
"34258","010100080401","CN,ME","Wildcat Brook"
"34259","010100080403","ME","Dead Brook"
"34260","010100081201","CN,ME","Caron Brook"
"34261","010100080406","CN,ME","Beau Lake-Saint Francis River"
"34263","010100080404","CN,ME","Ruisseau des Sources-Saint Francis River"
"34265","010100081203","CN,ME","Gagnon Brook-Saint John River"
"34268","010100080206","CN,ME","Pohenegamook Lake-Saint Francis River"
"34272","010100020301","ME","Ross Inlet"
"34277","010100020302","ME","Fool Brook"
"34278","010100020303","ME","Chemquasabamticook Lake"
"34279","010100020304","ME","Clayton Lake"
"34280","010100020708","ME","Farm Brook"
"34286","010100020702","ME","Whittaker Brook"
"34287","010100020703","ME","Schedule Brook"
"34288","010100020706","ME","Ben Glazier Brook"
"34289","010100020306","ME","Holmes Brook"
"34290","010100020307","ME","Cunliffe Brook"
"34291","010100020601","ME","Conners Brook"
"34292","010100020602","ME","Big Brook"
"34293","010100020701","ME","Harding Brook"
"34294","010100020710","ME","West Twin Brook"
"34295","010100020711","ME","Lower Allagash River"
"34296","010100030204","ME","Rocky Brook"
"34297","010100030205","ME","Red River"
"34298","010100030206","ME","Birch River"
"34299","010100030302","ME","Long Lake"
"34300","010100030304","ME","Dickey Brook"
"34301","010100030401","ME","Wallagrass Stream"
"34307","010200020102","ME","West Branch Allagash Stream-Allagash Lake"
"34308","010100060203","ME","Upper Little Southwest Branch Saint John River"
"34312","010200010101","ME","Abacotnetic Stream"
"34316","010100030402","ME","Perley Brook"
"34317","010100030403","ME","Outlet Fish River"
"34319","010200010102","ME","Rainey Brook"
"34320","010200010103","ME","Norris Brook"
"34321","010200010106","ME","North Branch Penobscot River"
"34322","010200010208","ME","Gulliver Brook"
"34323","010200010209","ME","Nulhedus Stream"
"34324","010200010301","ME","Elm Stream"
"34325","010200010302","ME","Russell Stream"
"34326","010200010401","ME","Loon Lake"
"34327","010200010403","ME","Wadleigh Stream-Ciss Stream"
"34328","010200010404","ME","Caucomgomoc Lake"
"34331","010100060204","ME","Lower Little Southwest Branch Saint John River"
"34332","010100060205","CN,ME","Doucet Stream-Southwest Branch Saint John River"
"34341","010100060207","ME","Doucie Brook"
"34346","010100060206","CN,ME","Dead Brook-Southwest Branch Saint John River"
"34347","010100060208","ME","Knowles Brook"
"34348","010100060309","CN,ME","Lower Daaquam River"
"34349","010100070101","ME","Ledge Rapids-Saint John River"
"34350","010100060409","ME","Northwest Branch Saint John River"
"34357","010100070103","ME","Mary L Pond-Saint John River"
"34358","010100060407","CN,ME","Riviere a la Loutre"
"34359","010100070102","ME","Burntland Brook"
"34363","010100060408","CN,ME","Lac Frontiere-Northwest Branch Saint John River"
"34365","010100070506","ME","Shields Branch"
"34369","010100070202","ME","Sixmile Brook-Saint John River"
"34371","010100070505","CN,ME","Saint Roch Riviere-Shields Branch"
"34373","010100070301","ME","Upper Depot Stream"
"34374","010100070503","CN,ME","Riviere des Gagnon"
"34375","010100070603","ME","Big Black River"
"34386","010100070201","ME","Ninemile Brook"
"34387","010100060405","CN,ME","Riviere Leverrier"
"34388","010100070302","CN,ME","Glazier Brook"
"34394","010100070303","CN,ME","Middle Depot Stream"
"34397","010100070203","ME","White Brook-Saint John River"
"34399","010100070305","ME","Outlet Depot Stream"
"34400","010100070601","CN,ME","Fivemile Brook"
"34401","010100070801","ME","Schoolhouse Rapids-Saint John River"
"34612","010100070602","CN,ME","Twomile Brook"
"34613","010100071002","ME","Brown Brook"
"34614","010100070504","CN,ME","Little Saint Roch River"
"34615","010100070805","ME","Ouellette Brook-Saint John River"
"34616","010100070703","CN,ME","Chimenticook Stream"
"34617","010100080101","ME","Pelletier Brook"
"35593","010100041405","CN,ME","East Branch Limestone Stream"
"35595","010100041302","ME","Upper Little Madawaska River"
"35596","010100041306","ME","Middle Little Madawaska River"
"35624","010100110104","CN,ME","Mud Brook-Bull Creek"
"36081","010100090807","CN,ME","Coombes Brook-Saint John River"
"36398","010100050305","ME","Captain Ambrose Bear Stream"
"36566","010100040102","ME","Millinocket Lake"
"38121","010100090801","CN,ME","Thibodeau Brook-Saint John River"
"38344","010500010809","ME","Elliot Mountain-St. Croix River"
"38367","010500010804","ME","Stony Brook-St. Croix River"
"38368","010500010707","CN,ME","King Brook-St. Croix River"
"38369","010500010708","CN,ME","Enoch Brook-St. Croix River"
"38370","010500010802","CN,ME","Woodland Flowage-St. Croix River"
"38371","010500010806","CN,ME","Magurrewock Stream-St. Croix River"
"38372","010500010810","CN,ME","Flowed Lands Ponds-Outlet St. Croix River"
"38373","010500040701","CN,ME","Islands of Passamaquoddy Bay"
"38408","010500040702","CN,ME","Passamaquoddy Bay"
"38848","010100040103","ME","Millimagassett Stream"
"38864","010100050307","CN,ME","Cook Brook-Meduxnekeag River"
"38865","010100050202","ME","Lower South Brook"
"39756","010500010102","CN,ME","East Grand Lake"
"39757","010500010702","CN,ME","Trout Brook-St. Croix River"
"39758","010500010705","CN,ME","Simsquish Brook-St. Croix River"
"41502","010100040201","ME","Chase Lake"
"41512","010100040505","ME","Blackwater River"
"41513","010100040306","ME","Mooseleuk Stream"
"41527","010100100202","ME","Rideout Brook-Prestile Stream"
"41532","010100041003","ME","Horse Brook-Aroostook River"
"41546","010100041102","ME","East Branch Presque Isle Stream"
"41547","010100100207","CN,ME","Big Presque Isle Stream"
"41549","010100040304","ME","Smith Brook"
"41550","010100040603","ME","Farm Camp Brook-Aroostook River"
"41551","010100100201","ME","Lake Christina-Prestile Stream"
"41552","010100040701","ME","Rocky Brook"
"41553","010100040805","ME","Greenlaw Stream"
"41554","010100040702","ME","Pratt Lake Stream"
"41555","010100041106","ME","North Branch Presque Isle Stream"
"41556","010100041005","ME","Little Machias River"
"41557","010100041006","ME","Alder Brook-Aroostook River"
"41558","010100040703","ME","Big Machias Lake"
"41559","010100040305","ME","Chandler Stream"
"41560","010100040602","ME","Hayden Brook"
"41561","010100100204","ME","Three Brooks"
"41562","010100040604","ME","Otter Brook"
"41563","010100041101","ME","West Branch Presque Isle Stream"
"41564","010100100206","CN,ME","Young Brook-Prestile Stream"
"41565","010100040606","ME","Shields Brook-Aroostook River"
"41566","010100040801","ME","South Branch Machias River"
"41567","010100041103","ME","Burnt Land Brook"
"41568","010100040303","ME","Mooseleuk Lake"
"41569","010100040302","ME","Chase Brook"
"41570","010100040804","ME","Carry Brook"
"41571","010100100203","ME","Rocky Brook"
"41572","010100040301","ME","Bartlett Brook-Spring Brook"
"41573","010100041104","ME","Shields Brook-Presque Isle Stream"
"41574","010100100103","CN,ME","Upper Guisiguit Brook "
"41575","010100040803","ME","McConnell Brook"
"41576","010100040806","ME","Lower Machias River"
"41577","010100041002","ME","Clayton Brook-Scopan Stream"
"41578","010100041001","ME","Scopan Lake"
"41579","010100041105","ME","Alder Brook-Grendell Brook"
"41580","010100100101","CN,ME","River de Chute"
"41581","010100040802","ME","Upper Machias River"
"41582","010100041107","ME","Arnold Brook-Presque Isle Stream"
"41583","010100040903","ME","Burpee Brook"
"41584","010100041004","ME","Little Machias Lake"
"41585","010100041404","CN,ME","Pattee Brook"
"41587","010100041202","ME","Pettingill Brook-Aroostook River"
"41588","010100041408","CN,ME","McDonald Brook-Aroostook River"
"41589","010100041007","ME","Gardner Brook-Aroostook River"
"41590","010100041203","ME","Prestilel Brook-Aroostook River"
"41591","010100050103","ME","South Branch Meduxnekeag River"
"41596","010100040901","ME","West Branch Beaver Brook"
"41597","010100041407","CN,ME","Lower Limestone Stream"
"41598","010100040902","ME","East Branch Beaver Brook"
"41599","010100040904","ME","Bugbee Brook-Beaver Brook"
"41600","010100041403","ME","Hockenhull Brook-Aroostook River"
"41601","010100041201","ME","Salmon Brook"
"41603","010100041402","ME","Hardwood Brook-Otter Brook"
"41604","010100041401","ME","Caribou Stream"
"41605","010100041307","ME","Lower Little Madawaska River"
"41607","010100041305","ME","Black Brook"
"41608","010100041406","CN,ME","Upper Limestone Stream"
"41609","010100090809","CN,ME","Rapide de Femme Stream-Saint John River"
"41610","010100041304","ME","Halfway Brook"
"41611","010100041301","ME","Madawaska Lake"
"41612","010100090806","ME","Hammond Brook"
"41613","010100041303","ME","Armstrong Brook"
"41614","010100090805","CN,ME","Septiemel Island-Saint John River"
"41616","010100050302","ME","Mill Brook"
"41617","010100090808","CN,ME","Martin Brook-Saint John River"
"41618","010100090804","CN,ME","Violette Stream"
"41619","010100090802","CN,ME","La Grande Island-Saint John River"
"41621","010100050306","ME","Big Brook"
"41622","010100050308","CN,ME","Britton Lake-Meduxnekeag River"
"41629","010100050301","ME","Meduxnekeag Lake"
"41631","010100050303","ME","Nickerson Lake-Meduxnekeag River"
"41633","010100040101","ME","Chandler Brook"
"41634","010100050206","CN,ME","Carters Brook-North Branch Meduxnekeag River"
"41635","010100040501","ME","Tracy Brook"
"41637","010100050205","ME","Hoyt Brook-North Branch Meduxnekeag River"
"41638","010100040104","ME","Millinocket Stream"
"41639","010100040506","ME","Mack Brook-Saint Croix Stream"
"41643","010100050304","ME","Moose Brook"
"41644","010100040601","ME","La Pomkeag Lake-La Pomkeag Stream"
"41645","010100050204","CN,ME","Dead Stream"
"41646","010100050201","ME","Upper South Brook"
"41647","010100040503","ME","Howe Brook"
"41648","010100040401","ME","West Branch Umcolcus Stream"
"41649","010100040402","ME","Umcolcus Stream"
"41650","010100040504","ME","Beaver Brook"
"41653","010100040203","ME","Munsungan Stream"
"41654","010100040202","ME","Little Munsungan Lake"
"41655","010100050203","ME","Dunn Brook-North Branch Meduxnekeag River"
"41656","010100040605","ME","Trout Brook"
"41657","010100100205","CN,ME","Whitney Brook"
"41658","010100040507","ME","Cranberry Brook-Saint Croix Stream"
"41663","010100050102","ME","Davis Brook"
"41666","010100050101","ME","Meduxnekeag Stream"
"41667","010500010207","CN,ME","Spednic Lake"
"41672","010500010101","CN,ME","Monument Brook-North Lake"
"41676","010100040502","ME","Saint Croix Lake"
"43761","010200010204","ME","Little Penobscot Brook-South Branch Penobscot River"
"43764","010300010102","CN,ME","South Branch Moose River"
"43765","010300010204","ME","Little Gulf Stream-Moose River"
"43766","010300010302","CN,ME","West Branch Sandy Stream"
"43767","010300010303","ME","Wood Pond"
"43770","010300020102","ME","Chain of Ponds"
"43771","010300010304","ME","Heald Stream"
"43772","010400010303","CN,ME,NH","Parmachenee Lake"
"43937","010400010101","ME","Cupsuptic River"
"43940","010801010101","ME,NH","Second Connecticut Lake-Connecticut River"
"43944","010400010102","ME","Little Kennebago Lake-Kennebago River"
"43945","010100060107","ME","Saint Francis Brook"
"43958","010200010104","CN,ME","Dole Pond"
"43959","010200010105","CN,ME","Dole Brook"
"43960","010200010201","CN,ME","Threemile Brook-South Branch Penobscot River"
"43961","010200010202","CN,ME","Penobscot Lake"
"43962","010200010203","ME","Penobscot Brook"
"43963","010300010202","ME","Gulf Stream"
"43964","010300020403","ME","Kibby Stream"
"43965","010300010101","CN,ME","Number One Brook"
"43966","010300020101","CN,ME","Horseshoe Stream"
"43969","010400010302","CN,ME,NH","West Branch Magalloway River"
"43970","010400010301","CN,ME","Second East Branch Magalloway River"
"43971","010100060201","CN,ME","Little Saint John Lake-Southwest Branch St. John River"
"43972","010100060101","ME","Fourth Saint John Pond"
"43973","010100060102","ME","Fifth Saint John Pond"
"43974","010100060103","ME","Sweeney Brook"
"43975","010100060105","ME","Baker Lake"
"43976","010100060202","CN,ME","South Morning Stream-Southwest Branch Saint John River"
"43977","010100060104","ME","Campbell Brook-Baker Branch Saint John River"
"43978","010100060110","ME","010100060110-Baker Branch Saint John River"
"43979","010100060108","ME","Turner Brook"
"43980","010100060106","ME","Desolation Brook"
"43981","010100060109","ME","Brailey Brook"
"43982","010100060111","ME","Baker Branch Saint John River"
"43983","010100060209","ME","Southwest Branch Saint John River"
"45082","043100010508","CN,ME","Metgermette River"
"45087","043100010301","CN,ME","Barrage River"
"45141","043100010501","CN,ME","Headwaters Wolf River"
"45142","043100010504","CN,ME","Portage River"
"45152","043100010502","CN,ME","Monument River"
"45185","043002020402","CN,ME,NH","Headwaters Salmon River"
"45190","043100010102","CN,ME","Clinton River"
"45193","043100010103","CN,ME","Arnold River"
"45209","043100010104","CN,ME","Spider Lake"
"45210","043100010101","CN,ME","Spider River"
"45219","043100010505","CN,ME","Middle Wolf River"
"45254","043100010206","CN,ME","Nebnellis River"
"45351","043100010506","CN,ME","Wilson River"
"45512","043100010507","CN,ME","North Metgermette River"
"45523","043100010205","CN,ME","Kokomis River"
"45545","043100010302","CN,ME","Headwaters Samson River"
"55137","010600010502","ME","Goosefare Brook-Frontal Saco Bay"
"55140","010600010507","ME","Saco Bay-Atlantic Ocean"
"58637","010500021107","ME","Islands of Dyer Bay"
"59307","010500040203","CN,ME","James Brook-Frontal Passamaquoddy Bay"
"59413","010500040802","CN,ME","Bay of Fundy"
"59506","010500010307","ME","West Grand Lake"
"59549","010500020402","ME","Crooked River"
"59550","010500020403","ME","Pembroke Stream-Machias River"
"59551","010500020501","ME","First Chain Lake"
"59552","010500020601","ME","Mopang Lake-Mopang Stream"
"59578","010200050301","ME","Number Three Pond-West Branch Passadumkeag River"
"60276","010500020908","ME","Pleasant Bay-Atlantic Ocean"
"60520","010500021210","ME","Webb Pond"
