"","huc10","states","name"
"12222","1807020307","CA","Chino Creek"
"12223","1807020308","CA","Middle Santa Ana River"
"12224","1807020309","CA","Santiago Creek"
"12225","1210020302","TX","Lower Blanco River"
"12226","1807020310","CA","Lower Santa Ana River"
"12227","1210020303","TX","Upper San Marcos River"
"12228","1210020304","TX","Plum Creek"
"12229","1807020401","CA","San Diego Creek"
"12230","1210020305","TX","Lower San Marcos River"
"12231","1210020401","TX","Spring Creek-Guadalupe River"
"12232","1210020402","TX","Twelvemile Creek"
"12233","0512011306","IL,IN","French Creek-Wabash River"
"12234","0512011308","IL,IN","Fox River-Wabash River"
"12235","0712000213","IL,IN","Beaver Creek"
"12236","0711000110","IL,MO","Durgens Creek-Mississippi River"
"12237","0711000405","IL,MO","Bear Creek-Mississippi River"
"12238","1210020403","TX","Headwaters Coleto Creek"
"12239","0314020101","AL","Upper East Fork Choctawatchee River"
"12240","0314010605","AL","Styx River"
"12241","0314010606","AL","Blackwater River"
"12242","0314020102","AL","Lower East Fork Choctawatchee River"
"12243","0314020103","AL","Judy Creek"
"12244","0314020104","AL","West Fork Choctawatchee River"
"12245","0314020105","AL","Little Choctawachee River"
"12246","0314020106","AL","Klondike Creek-Choctawatchee River"
"12247","0314020107","AL","Upper Clay Bank Creek"
"12248","0314020108","AL","Steep Head Creek"
"12249","0314020109","AL","Lower Clay Bank Creek"
"12250","0314020110","AL","Hurricane Creek"
"12251","0314020111","AL","Double Bridges Creek"
"12252","0314020112","AL","Choctawatchee River"
"12253","0314020201","AL","Pea Creek"
"12254","0314020202","AL","Headwaters Pea River"
"12255","0314020203","AL","Buckhorn Creek"
"12256","0314020204","AL","Whitewater Creek"
"12257","0314020205","AL","Upper Pea River"
"12258","0314020206","AL","Middle Pea River"
"12259","0314020207","AL","Flat Creek"
"12260","0205010505","NY,PA","Middle Chemung River"
"12261","0412010201","NY","Headwaters Cattaraugus Creek"
"12262","1802015903","CA","Hutchinson Creek-Reeds Creek"
"12263","1802015905","CA","Lower Feather River"
"12264","1802016104","CA","Curry Creek-Sacramento River"
"12265","1114010505","OK","Cedar Creek"
"12266","1114010507","OK","Hugo Lake-Kiamichi River"
"12267","1114010701","OK","Upper Little River"
"12268","1114010702","OK","Glover River"
"12269","1114010703","OK","Middle Little River"
"12270","1114010704","OK","Lower Little River"
"12271","1803000308","CA","El Paso Creek"
"12272","1803000309","CA","Liveoak Canyon-Pastoria Creek"
"12273","1803000310","CA","Caparell Creek-Frontal Kern Lake Bed"
"12274","1803000311","CA","Tecuya Creek-Frontal Kern Lake Bed"
"12275","1803000312","CA","Pleitito Creek-Kern Lake Bed"
"12276","1803000315","CA","Buena Vista Creek"
"12277","0711000407","IL,MO","North Fritz Island-Mississippi River"
"12278","0711000411","IL,MO","Bobs Creek-Mississippi River"
"12279","0208020706","VA","Rocky Ford Creek-Appomattox River"
"12280","1803000316","CA","Buena Vista Lake Bed"
"12281","1803000401","CA","Headwaters Poso Creek"
"12282","1305000401","NM","Sacramento River"
"12283","1305000323","NM","Parker Lake"
"12284","1305000324","NM","Lake Lucero"
"12285","1305000325","NM","Antelope Tank"
"12286","1305000402","NM","Shiloh Draw"
"12287","1305000403","NM","Van Winkle Lake"
"12288","1305000404","NM","Pinon Creek"
"12289","1305000405","NM","Cornucopia Draw"
"12290","1305000406","NM","Pinon Wash"
"12291","1305000407","NM,TX","Big Dog Canyon"
"12292","1305000408","NM,TX","Alkali Lakes"
"12293","1306000101","NM","Cow Creek"
"12294","1306000103","NM","Tecolote Creek"
"12295","0205010105","NY","Otego Creek"
"12296","1701030304","ID,WA","Fernan Lake-Coeur d'Alene Lake"
"12297","1701030404","ID","Slate Creek"
"12298","1701030405","ID","Marble Creek"
"12299","1701030409","ID","Santa Creek"
"12300","0205010107","NY","Wharton Creek"
"12301","0205010108","NY","Butternut Creek"
"12302","1807030404","CA","Poway Creek"
"12303","1807030405","CA","Upper San Diego River"
"12304","1807030406","CA","San Vicente Creek"
"12305","1807030407","CA","Lower San Diego River"
"12306","1807030408","CA","Upper Sweetwater River"
"12307","1807030409","CA","Lower Sweetwater River"
"12308","1807030410","CA","Otay River"
"12309","0205010110","NY","Ouleout Creek"
"12310","1803000404","CA","Lower Poso Creek"
"12311","1803000502","CA","Upper White River"
"12312","1803000503","CA","Rag Gulch"
"12313","1803000504","CA","Middle Deer Creek"
"12314","1803000505","CA","Lower White River"
"12315","1803000506","CA","Dyer Creek-Lake Woollomes"
"12316","1807030411","CA","Mission Bay"
"12317","1902030107","AK","Anchor River"
"12318","1902030108","AK","Stariski Creek-Frontal Cook Inlet"
"12319","1902030106","AK","Deep Creek"
"12320","1902030105","AK","Ninilchik River"
"12321","1803000508","CA","Town of Richgrove-Town of Allensworth"
"12322","1803000509","CA","Lower Deer Creek"
"12323","1803000601","CA","Middle Fork Tule River"
"12324","1201000404","LA","Bayou San Patricio"
"12325","1902030102","AK","Indian Creek"
"12326","1902030103","AK","Tustumena Lake"
"12327","1902030104","AK","Kasilof River"
"12328","1902040101","AK","Eklutna River"
"12329","1204020501","TX","Upper Oyster Creek"
"12330","1207010404","TX","Big Creek-Brazos River"
"12331","1705012006","ID","Alder Creek-South Fork Payette River"
"12332","1704021009","ID","Calder Creek-Raft River"
"12333","1704021103","ID","Middle Goose Creek"
"12334","1704021201","ID","Box Canyon"
"12335","1705012101","ID","Bull Creek-Middle Fork Payette River"
"12336","1705012102","ID","Silver Creek-Middle Fork Payette River"
"12337","1705012103","ID","Lightning Creek-Middle Fork Payette River"
"12338","1705012104","ID","Anderson Creek-Middle Fork Payette River"
"12339","1705012201","ID","Hill Creek-Payette River"
"12340","1705012202","ID","Shafer Creek"
"12341","1705012203","ID","Upper Squaw Creek"
"12342","1705012204","ID","Lower Squaw Creek"
"12343","1705012205","ID","Little Squaw Creek"
"12344","1705012207","ID","Big Willow Creek"
"12345","1705012208","ID","Little Willow Creek"
"12346","1705012303","ID","Gold Fork River"
"12347","1705012304","ID","Cascade Reservoir"
"12348","0804010203","AR","Middle Caddo River"
"12349","0804010204","AR","Lower Caddo River"
"12350","0804010205","AR","L'Eau Frais Creek-Ouachita River"
"12351","0804010208","AR","Freeo Creek"
"12352","1307000707","TX","China Lake"
"12353","1307000708","TX","Town of Kermit-Monument Draw"
"12354","0202000105","NY","Upper Schroon River"
"12355","0202000107","NY","Stony Creek-Hudson River"
"12356","1902040105","AK","Fish Creek"
"12357","1902040102","AK","Peters Creek"
"12358","1902040103","AK","Eagle River"
"12359","1902040104","AK","Ship Creek"
"12360","1307000709","TX","Monument Draw-Pecos River"
"12361","0208020201","VA","Calfpasture River"
"12362","0208020113","VA","Catawba Creek"
"12363","0208020114","VA","Looney Creek-James River"
"12364","0208020115","VA","Cedar Creek-James River"
"12365","1902040106","AK","Campbell Creek"
"12366","1902040107","AK","Rabbit Creek-Frontal Turnagain Arm"
"12367","1902040201","AK","Caribou Creek"
"12368","1902040202","AK","Matanuska Glacier"
"12369","1902040203","AK","Upper Matanuska River"
"12370","1902040204","AK","Middle Matanuska River"
"12371","1902040205","AK","Chickaloon River"
"12372","1902040206","AK","Kings River"
"12373","1902040207","AK","Lower Matanuska River"
"12374","1902040208","AK","Colony Glacier"
"12375","1902040209","AK","Lake George Glacier"
"12376","1902040210","AK","Knik Glacier"
"12377","1902040211","AK","Marcus Baker Glacier"
"12378","1902040212","AK","Knik River"
"12379","1902030215","AK","Killey River"
"12380","1902030217","AK","Funny River"
"12381","1902030218","AK","Lower Kenai River"
"12382","1902030211","AK","Quartz Creek"
"12383","1902030210","AK","Trail River"
"12384","1902030216","AK","Moose River"
"12385","0208020203","VA","Middle Maury River"
"12386","0208020307","VA","Lower Tye River"
"12387","0208020308","VA","David Creek-James River"
"12388","0208020309","VA","Upper Rockfish River"
"12389","0208020310","VA","Lower Rockfish River"
"12390","0208020311","VA","Ballinger Creek-James River"
"12391","0208020313","VA","Upper Slate River"
"12392","1902030203","AK","Placer River"
"12393","1902030208","AK","Swanson River"
"12394","1902030219","AK","Bishop Creek-Frontal Cook Inlet"
"12395","0208020314","VA","Lower Slate River"
"12396","0804020107","AR","Locust Bayou-Ouachita River"
"12397","0804020301","AR","North Fork Saline River"
"12398","0804020302","AR","South Fork Saline River"
"12399","0804020304","AR","Hurricane Creek"
"12400","0804020305","AR","Derrieusseaux Creek"
"12401","0804020306","AR","Big Creek-Francois Creek"
"12402","0804020402","AR","Hudgin Creek"
"12403","0804020404","AR","Brown Creek-Saline River"
"12404","0714010802","IL","Mill Creek-Cache River"
"12405","0714020103","IL","Jonathan Creek"
"12406","0208020403","VA","North Fork Rivanna River"
"12407","1902030204","AK","Sixmile Creek"
"12408","1307000712","TX","Running W Oil Field-Sand Hills Oil Field"
"12409","1902030205","AK","Resurrection Creek"
"12410","1902030220","AK","Big Indian Creek-Frontal Turnagain Arm"
"12411","1902030201","AK","Bird Creek"
"12412","1902030206","AK","Chickaloon River"
"12413","0711000901","IL,MO","Peruque Creek-Mississippi River"
"12414","0714010106","IL,MO","Rock Creek-Mississippi River"
"12415","0714010109","IL,MO","Establishment Creek-Mississippi River"
"12416","0714010501","IL,MO","Saline Creek-Mississippi River"
"12417","0714010503","IL,MO","Cinque Hommes Creek-Mississippi River"
"12418","0714010508","IL,KY,MO","Hobbs Creek-Mississippi River"
"12419","0706000503","IL,WI","Galena River"
"12420","0706000505","IL,WI","South Fork Apple River-Apple River"
"12421","0709000311","IL,WI","Richland Creek"
"12422","0709000312","IL,WI","Waddams Creek-Pecatonica River"
"12423","1307000713","TX","Sand Hills Oil Field-Juan Cordona Lake"
"12424","0208020315","VA","Bear Garden Creek-James River"
"12425","0208020401","VA","Moormans River-Mechums River"
"12426","0208020402","VA","South Fork Rivanna River"
"12427","0208020404","VA","Mechunk Creek-Rivanna River"
"12428","0208020405","VA","Cunningham Creek-Rivanna River"
"12429","0208020501","VA","Byrd Creek"
"12430","0208020502","VA","Upper Willis River"
"12431","0208020503","VA","Lower Willis River"
"12432","0208020504","VA","Deep Creek-James River"
"12433","0208020506","VA","Tuckahoe Creek-James River"
"12434","0208020601","VA","Falling Creek-James River"
"12435","0208020604","VA","Upper Chickahominy River"
"12436","0208020605","VA","Middle Chickahominy River"
"12437","0712000608","IL,WI","North Branch Nippersink Creek"
"12438","0712000609","IL,WI","Nippersink Creek"
"12439","0712000610","IL,WI","Squaw Creek-Fox River"
"12440","0301010104","VA","Tinker Creek-Roanoke River"
"12441","0301010101","VA","South Fork Roanoke River"
"12442","0301010102","VA","North Fork Roanoke River"
"12443","0208020608","VA","Lawnes Creek-James River"
"12444","0208020701","VA","Buffalo Creek"
"12445","1701030601","ID,WA","Upper Hangman Creek"
"12446","1701010406","CN,ID","Boundary Creek"
"12447","1701010407","CN,ID","Myrtle Creek-Kootenai River"
"12448","1701010117","ID,MT","O'Brien Creek-Kootenai River"
"12449","1701010402","ID,MT","Curley Creek-Kootenai River"
"12450","1701010505","CN,ID,MT","Deer Creek-Moyie River"
"12451","1701021405","ID,WA","Spirit Lake"
"12452","1701021502","ID,WA","Granite Creek"
"12453","1701021504","ID,WA","Upper West Branch Priest River"
"12454","1701021506","ID,WA","Lower West Branch Priest River"
"12455","1701021602","ID,WA","Tacoma Creek-Pend Oreille River"
"12456","1701030503","ID,WA","Rathdrum Creek-Spokane River"
"12457","1701010107","MT","Fortine Creek"
"12458","0804020507","AR","Upper Chemin-a-haut Creek"
"12459","0805000103","AR","Big Slough"
"12460","0805000104","AR","Crooked Bayou-Boeuf River"
"12461","0714020107","IL","Lake Shelbyville-Kaskaskia River"
"12462","0714020104","IL","Flat Branch-Kaskaskia River"
"12463","0714020105","IL","Whitley Creek"
"12464","0714020106","IL","West Okaw River"
"12465","0714020108","IL","Robinson Creek"
"12466","1701010108","MT","Tobacco River"
"12467","0714020109","IL","Richland Creek"
"12468","0714020110","IL","Mitchell Creek"
"12469","1701010112","MT","Bristow Creek-Kootenai River"
"12470","1701010113","MT","Libby Creek"
"12471","1701010114","MT","Pipe Creek"
"12472","1701010115","MT","Quartz Creek-Kootenai River"
"12473","1701010201","MT","Pleasant Valley Fisher River"
"12474","1808000103","CA,NV","Lower Alkali Lake"
"12475","1807030412","CA","San Diego Bay"
"12476","1808000102","CA,NV","Middle Alkali Lake"
"12477","1808000201","CA,NV","Cold Spring Creek-Madeline Plains"
"12478","1808000203","CA","Dry Valley-Grasshopper Valley"
"12479","1808000301","CA","Upper Pine Creek"
"12480","1808000303","CA","Lower Pine Creek-Eagle Lake"
"12481","1808000304","CA","Upper Susan River"
"12482","1808000305","CA","Deep Creek-Secret Creek"
"12483","1808000306","CA","Horse Lake-Willow Creek"
"12484","1808000307","CA","Lower Susan River-Frontal Honey Lake"
"12485","0714020111","IL","Kaskaskia River"
"12486","1808000315","CA","Honey Lake Valley-Frontal Honey Lake"
"12487","0714020201","IL","Big Creek"
"12488","0714020202","IL","Ramsey Creek"
"12489","1808000316","CA","Honey Lake"
"12490","1809010102","CA,NV","Dry Creek-Frontal Mono Lake"
"12491","1809010104","CA","Lee Vining Creek-Frontal Mono Lake"
"12492","0108020303","MA,VT","North River"
"12493","0714020203","IL","Hickory Creek"
"12494","0714020204","IL","Hurricane Creek"
"12495","0714020205","IL","East Fork Kaskaskia River"
"12496","0714020206","IL","Carlyle Reservoir-Kaskaskia River"
"12497","0714020207","IL","Little Crooked Creek"
"12498","0714020208","IL","Crooked Creek"
"12499","0714020302","IL","Middle Fork Shoal Creek"
"12500","0714020303","IL","East Fork Shoal Creek"
"12501","0714020304","IL","Headwaters Shoal Creek"
"12502","0714020305","IL","Beaver Creek"
"12503","1702001201","WA","Upper McCarteney Creek"
"12504","1702001105","WA","Peshastin Creek"
"12505","1702001106","WA","Mission Creek"
"12506","1702001107","WA","Wenatchee River"
"12507","1702001503","WA","Rocky Ford Creek"
"12508","1702001504","WA","Round Lake-Crab Creek"
"12509","0208020702","VA","Vaughans Creek-Appomattox River"
"12510","0208020703","VA","Bush River"
"12511","1701010607","CN,MT","Wigwam River"
"12512","1701010504","CN,ID","Little Moyie River-Moyie River"
"12513","1701021607","CN,ID,WA","South Salmo River"
"12514","1701010106","CN,MT","Linklater Creek-Kootenai River"
"12515","0108020304","MA,VT","Green River"
"12516","1807020100","CA","Bolsa Chica Channel-Frontal Hunington Harbour"
"12517","1807020201","CA","Upper San Jacinto River"
"12518","1807020202","CA","Middle San Jacinto River"
"12519","1807020203","CA","Lower San Jacinto River"
"12520","1807020301","CA","Bear Creek"
"12521","0205030616","MD,PA","Deer Creek"
"12522","0206000100","MD","Upper Chesapeake Bay"
"12523","0714020403","IL","Mud Creek"
"12524","0714020306","IL","Shoal Creek"
"12525","0714020401","IL","Sugar Creek"
"12526","0206000303","MD,PA","Upper Gunpowder Falls"
"12527","0714020402","IL","Elkhorn Creek"
"12528","0714020406","IL","Richland Creek"
"12529","0206000305","MD","Lower Gunpowder Falls"
"12530","0714020407","IL","Plum Creek"
"12531","0714020408","IL","Horse Creek"
"12532","0714020409","IL","Kaskaskia River"
"12533","0706000504","IA,IL","Pleasant Creek-Mississippi River"
"12534","0708010102","IA,IL","Mill Creek-Mississippi River"
"12535","0708010107","IA,IL","Muscatine Slough-Mississippi River"
"12536","0708010415","IA,IL","Spring Creek-Mississippi River"
"12537","0708010417","IA,IL","Lost Creek-Mississippi River"
"12538","0708010418","IA,IL,MO","Lamalees Creek-Mississippi River"
"12539","0512010811","IL,IN","Little Vermilion River"
"12540","0512010907","IL,IN","Jordan Creek-Middle Branch"
"12541","0512010909","IL,IN","Vermilion River"
"12542","0512011101","IL,IN","Crabapple Creek"
"12543","0512011103","IL,IN","Brouilletts Creek"
"12544","0512011105","IL,IN","Sugar Creek"
"12545","1307000717","TX","Belding Draw-Leon Lake"
"12546","0206000308","MD","North Branch Patapsco River"
"12547","0206000309","MD","Gwynns Falls"
"12548","0206000310","MD","South Branch Patapsco River"
"12549","0206000311","MD","Patapsco River"
"12550","0301010201","VA","Seneca Creek-Roanoke River"
"12551","0301010114","VA","Upper Big Otter River"
"12552","0301010115","VA","Lower Big Otter River"
"12553","1307000715","TX","Mayfield Draw-Landreth Draw"
"12554","0301010202","VA","Falling River"
"12555","0301010203","VA","Cub Creek"
"12556","1807020402","CA","Newport Bay-Frontal Pacific Ocean"
"12557","1807030101","CA","San Juan Creek"
"12558","1807030102","CA","San Mateo Creek"
"12559","1807030103","CA","Aliso Creek-Frontal Gulf of Santa Catalina"
"12560","1807030104","CA","San Onofre Creek-Frontal Gulf of Santa Catalina"
"12561","1807030201","CA","Upper Temecula Creek"
"12562","1807030202","CA","Wilson Creek"
"12563","1807030203","CA","Lower Temecula Creek"
"12564","1807030204","CA","Murrieta Creek"
"12565","1807030205","CA","Santa Margarita River"
"12566","0512011109","IL,IN","Clear Creek-Wabash River"
"12567","0301020101","VA","Little Nottoway River-Nottoway River"
"12568","0512011111","IL,IN","Prairie Creek-Wabash River"
"12569","0512011302","IL,IN","River Deshee-Wabash River"
"12570","1307000718","TX","Comanche Creek"
"12571","0208020704","VA","Big Guinea Creek-Appomattox River"
"12572","0208020705","VA","Flat Creek"
"12573","0208020707","VA","Deep Creek"
"12574","0208020708","VA","Lake Chesdin-Appomattox River"
"12575","0208020709","VA","Swift Creek"
"12576","1701030203","ID","Lower South Fork Coeur d'Alene River"
"12577","1701030201","ID,MT","Upper South Fork Coeur d'Alene River"
"12578","1701030202","ID","Pine Creek"
"12579","1701030301","ID","Latour Creek-Coeur d'Alene River"
"12580","1701030302","ID","Harrison Slough-Coeur d'Alene River"
"12581","1701030303","ID","Cedar Creek-Wolf Lodge Creek"
"12582","1701030501","ID","Hayden Lake"
"12583","1701021104","MT","Lower Swan River"
"12584","1701021201","MT","Upper Little Bitterroot River"
"12585","1701021202","MT","Sullivan Creek"
"12586","1809010203","CA","Rock Creek"
"12587","1809010105","CA","Mono Lake"
"12588","1809010106","CA,NV","Adobe Valley"
"12589","1809010202","CA","Hot Creek-Owens River"
"12590","1701030502","ID","Cedar Creek-Spokane River"
"12591","1807030305","CA","San Marcos Creek-Frontal Gulf of Santa Catalina"
"12592","1807030302","CA","Middle San Luis Rey River"
"12593","1807030303","CA","Lower San Luis Rey River"
"12594","1807030401","CA","Upper Santa Ysabel Creek"
"12595","1807030402","CA","Lower Santa Ysabel Creek"
"12596","0709000315","IL,WI","Raccoon Creek"
"12597","0709000316","IL,WI","Pecatonica River"
"12598","0301010103","VA","Mason Creek-Roanoke River"
"12599","0301010105","VA","Upper Blackwater River"
"12600","0301010108","VA","Upper Pigg River"
"12601","0301010111","VA","Upper Goose Creek"
"12602","1809010204","CA","Horton Creek-Owens River"
"12603","1809010205","CA","Lower Spring Canyon Creek"
"12604","1809010206","CA","Bishop Creek"
"12605","1809010207","CA","Big Pine Creek-Owens River"
"12606","0301010112","VA","Lower Goose Creek"
"12607","1701021501","CN,ID,WA","Upper Priest River"
"12608","1701010110","MT","Big Creek"
"12609","1701010111","MT","Tenmile Creek-Kootenai River"
"12610","0206000206","MD","Eastern Bay"
"12611","0206000301","MD","Winters Run-Bush River"
"12612","0301010207","VA","Bluestone Creek-Roanoke River"
"12613","0301010306","VA","Upper Smith River"
"12614","0301010404","VA","Lawsons Creek-Dan River"
"12615","1809010208","CA","Tinemaha Creek-Owens River"
"12616","1809010301","CA","Shepherd Creek-Owens River"
"12617","1809010302","CA","Lone Pine Creek-Owens River"
"12618","1809010303","CA","Centennial Flat"
"12619","1809010304","CA","Owens Lake"
"12620","1809010305","CA","Haiwee Reservoirs"
"12621","1809020101","CA","Deep Springs Lake"
"12622","0301010501","VA","Cherrystone Creek-Banister River"
"12623","0301010502","VA","Stinking River-Banister River"
"12624","0301010503","VA","Sandy Creek"
"12625","0301020102","VA","Tommeheton Creek-Nottoway River"
"12626","0301020103","VA","Sturgeon Creek-Nottoway River"
"12627","1809020102","CA","Marble Canyon"
"12628","1701020101","MT","Browns Gulch"
"12629","1809020103","CA,NV","Upper Eureka Valley"
"12630","1809020104","CA","Lower Eureka Valley"
"12631","1809020106","CA","Waucoba Wash"
"12632","1809020107","CA","Lower Warm Springs-Frontal Salt Lake"
"12633","1809020108","CA","Ubehebe Peak"
"12634","1809020109","CA","Salt Lake"
"12635","0206000403","MD","South River-Chesapeake Bay"
"12636","0206000501","MD","Tuckahoe Creek"
"12637","0206000602","MD","Little Patuxent River"
"12638","0206000604","MD","Upper Patuxent River"
"12639","0206000605","MD","Middle Patuxent River"
"12640","1701010202","MT","Silver Butte Fisher River"
"12641","1701010204","MT","Fisher River"
"12642","1701010305","MT","Lower Yaak River"
"12643","0206000606","MD","Lower Patuxent River"
"12644","0207000808","MD","Seneca Creek"
"12645","1701020103","MT","Warm Springs Creek"
"12646","1701021001","MT","Upper Stillwater River"
"12647","0207000904","MD","Double Pipe Creek"
"12648","0301020107","VA","Rowanty Creek"
"12649","1701021002","MT","Good Creek"
"12650","1701021003","MT","Logan Creek"
"12651","1701021004","MT","Lower Stillwater River"
"12652","1701021005","MT","Whitefish River"
"12653","1701021102","MT","Upper Swan River"
"12654","1701021103","MT","Middle Swan River"
"12655","0301020108","VA","Joseph Swamp-Nottoway River"
"12656","0301020111","VA","Assamoosick Swamp"
"12657","0301020204","VA","Seacock Swamp"
"12658","0309020505","FL","Telegraph Swamp"
"12659","0301020401","VA","Middle Meherrin River-South Meherrin River"
"12660","0301020402","VA","North Meherrin River"
"12661","0505000108","VA","Cripple Creek"
"12662","1701021207","MT","Jocko River"
"12663","1701021204","MT","Lower Little Bitterroot River"
"12664","1701021302","MT","Middle Thompson River"
"12665","0207000411","MD,PA,WV","Rocky Marsh Run-Potomac River"
"12666","0207001101","MD,VA","Quantico Creek-Potomac River"
"12667","0207000308","MD,WV","Long Hollow Run-Potomac River"
"12668","1702000301","WA","Chewelah Creek-Colville River"
"12669","1702000212","WA","Toroda Creek"
"12670","1702000213","WA","Curlew Creek"
"12671","1702000220","WA","Deadman Creek-Kettle River"
"12672","1702000302","WA","Little Pend Oreille River"
"12673","1702000303","WA","Mill Creek"
"12674","1702000304","WA","Stensgar Creek-Colville River"
"12675","1702000401","WA","Upper Sanpoil River"
"12676","1702000402","WA","West Fork Sanpoil River"
"12677","1702000403","WA","Middle Sanpoil River"
"12678","1702000404","WA","Lower Sanpoil River"
"12679","1701021303","MT","Little Thompson River"
"12680","1701021304","MT","Lower Thompson River"
"12681","1701021306","ID,MT","Prospect Creek"
"12682","1702000501","WA","Nespelem River"
"12683","1702000502","WA","Coyote Creek-Columbia River"
"12684","1702000503","WA","Foster Creek"
"12685","1702000504","WA","Tumwater Creek-Columbia River"
"12686","1702000505","WA","Swamp Creek-Columbia River"
"12687","1702000616","WA","Antoine Creek-Okanogan River"
"12688","1702000617","WA","Bonaparte Creek"
"12689","1702000618","WA","Tunk Creek-Okanogan River"
"12690","1702000619","WA","Omak Creek"
"12691","1702000620","WA","Salmon Creek"
"12692","1702000621","WA","Scotch Creek-Okanogan River"
"12693","1702000210","CN,WA","Boundary Creek"
"12694","0101000202","ME","Churchill Lake"
"12695","1701021307","ID,MT","Beaver Creek"
"12696","1701021308","MT","Vermilion River"
"12697","1701021309","MT","Upper Noxon Reservoir"
"12698","1701021310","ID,MT","Lower Noxon Reservoir"
"12699","1701021311","MT","Bull River"
"12700","1701010109","CN,MT","Pinkham Creek-Kootenai River"
"12701","1701010301","CN,MT","East Fork Yaak River"
"12702","0208011101","MD","Nassawango Creek"
"12703","0206000203","DE,MD","Sassafras River"
"12704","0208010903","DE,MD","Marshyhope Creek"
"12705","1908040301","AK","Twelvemile Lake-Yukon River"
"12706","1908020310","AK","Lower Christian River"
"12707","1908020308","AK","Tivehvun Lake"
"12708","0207000405","MD,PA,WV","Little Tonoloway Creek-Potomac River"
"12709","0101000201","ME","Eagle Lake"
"12710","0101000204","ME","Long Lake"
"12711","0101000205","ME","Musquacook Stream"
"12712","1206020203","TX","Camp Creek-Brazos River"
"12714","1206020204","TX","Lake Whitney"
"12715","1206020205","TX","Aquilla Creek"
"12716","1702000119","WA","Welsh Creek-Franklin D Roosevelt Lake"
"12717","1701010304","ID,MT","Middle Yaak River"
"12718","1701021601","WA","Calispell Creek"
"12719","1701021604","WA","Sullivan Creek"
"12720","1701030504","WA","Saltese Creek-Spokane River"
"12721","1701030701","WA","Deep Creek-Spokane River"
"12722","0207000901","MD,PA","Rock Creek"
"12723","0208011102","DE,MD","Bald Cypress Branch-Pocomoke River"
"12724","0206000304","MD,PA","Middle Gunpowder Falls"
"12725","0207000301","MD,PA","Town Creek"
"12726","1702000803","WA","Upper Chewuch River"
"12727","1702000804","WA","Lower Chewuch River"
"12728","1702000805","WA","Twisp River"
"12729","1702000806","WA","Middle Methow River"
"12730","1702000807","WA","Lower Methow River"
"12731","1702000901","WA","Stehekin River"
"12732","1702000902","WA","Upper Lake Chelan"
"12733","1702000903","WA","Lower Lake Chelan"
"12734","1702001001","WA","Mad River"
"12735","0207000903","MD,PA","Toms Creek"
"12736","1206020206","TX","Childress Creek-Brazos River"
"12737","1206020207","TX","Tehuacana Creek"
"12738","1206020208","TX","Castleman Creek-Brazos River"
"12739","1206020301","TX","Middle Bosque River"
"12740","1702001002","WA","Entiat River"
"12741","1702001003","WA","Lake Entiat-Columbia River"
"12742","1702001004","WA","Lynch Coulee-Columbia River"
"12743","1702001005","WA","Sand Hollow-Columbia River"
"12744","1702001101","WA","White River-Little Wenatchee River"
"12745","1702001102","WA","Nason Creek"
"12746","1702001103","WA","Chiwawa River"
"12747","1702001104","WA","Icicle Creek"
"12748","1702000714","CN,WA","Ewart Creek"
"12749","1703000103","WA","Kachess River-Yakima River"
"12750","1703000105","WA","Taneum Creek-Yakima River"
"12751","1207010103","TX","Little Brazos River-Brazos River"
"12752","1206020302","TX","Hog Creek-Waco Lake"
"12753","1206020303","TX","Waco Lake"
"12754","1206020401","TX","Green Creek-North Bosque River"
"12755","1207010301","TX","Christmas Creek-Navasota River"
"12756","1206020402","TX","Duffau Creek-North Bosque River"
"12757","1206020403","TX","Meridian Creek-North Bosque River"
"12758","1206020404","TX","Neils Creek-North Bosque River"
"12759","1702000801","WA","Lost River"
"12760","1702000622","WA","Loup Loup Creek-Okanogan River"
"12761","1702000718","WA","Toats Coulee Creek"
"12762","1702000719","WA","Sinlahekin Creek"
"12763","1702000802","WA","Upper Methow River"
"12764","1207010101","TX","Deer Creek-Brazos River"
"12765","1207010102","TX","Brushy Creek-Big Creek"
"12766","1207010104","TX","Pond Creek"
"12767","1207010105","TX","Walnut Creek-Brazos River"
"12768","1207010106","TX","Cedar Creek-Brazos River"
"12769","1207010107","TX","Old River-Brazos River"
"12770","1207010108","TX","Beason Creek-Brazos River"
"12771","1207010109","TX","New Year Creek-Brazos River"
"12772","1207010201","TX","Middle Yegua Creek"
"12773","1207010202","TX","East Yegua Creek"
"12774","1207010203","TX","Nails Creek-Yegua Creek"
"12775","1207010204","TX","Davidson Creek"
"12776","1207010305","TX","Cedar Creek-Navasota River"
"12777","1207010205","TX","Yegua Creek"
"12778","1207010302","TX","Steele Creek"
"12779","1703000303","WA","Simcoe Creek"
"12780","1207010303","TX","Sanders Creek-Navasota River"
"12781","1207010304","TX","Duck Creek-Navasota River"
"12782","1207010306","TX","Wickson Creek-Navasota River"
"12783","1207010307","TX","Gibbons Creek-Navasota River"
"12784","1207010308","TX","Rocky Creek-Navasota River"
"12785","1704010403","ID","Bear Creek"
"12786","1704010405","ID,WY","Palisades Creek"
"12787","1704010406","ID","Fall Creek"
"12788","1705012402","ID","Beaver Creek-Weiser River"
"12789","1705012305","ID","Big Creek-North Fork Payette River"
"12790","1705012306","ID","Round Valley Creek-North Fork Payette River"
"12791","1705012401","ID","West Fork Weiser River"
"12792","1705012403","ID","Hornet Creek"
