"","X","huc12","states","name","areasqkm","areaacres"
"97908","97908","090300100703","CN","Below Bow Lake-Little Turtle River",117.4,29009.21
"97909","97909","090300100701","CN","Riverview Lake-Little Turtle River",57.71,14260.09
"97911","97911","090300100702","CN","Sparkle Lake",54.59,13490.34
"97912","97912","090300100705","CN","Middle Gamble River",77.14,19060.53
"97913","97913","090300100309","CN","Bending Creek",71.32,17623.45
"97914","97914","090300100310","CN","Bending Lake",73.26,18102.23
"97915","97915","090300100901","CN","Meggisi Lake",118.8,29355.06
"97916","97916","090300101105","CN","Parry Strait-Rainy Lake",257.32,63585.93
"97931","97931","090300012203","CN","McOuat Creek",77.22,19082.26
"97933","97933","090300080702","CN","Miller's Creek",52.01,12852.44
"97935","97935","090300010507","CN,MN","Prairie Portage-Sucker Lake",131.27,32436.71
"97937","97937","090300011908","CN","Poohbah Creek",84.25,20819.25
"97943","97943","090300031008","CN","Wild Potato Lake",121.58,30042.1
"97945","97945","090300090402","CN","Moose Lake",85.45,21114.07
"97946","97946","090300030406","CN","Middle Firesteel River",46.46,11480.18
"97947","97947","090300031303","CN","Upper Manitou River",131.1,32395.13
"97948","97948","090300030410","CN","Sheba Creek",78.42,19376.96
"97949","97949","090300030408","CN","Beaver River",74.72,18463.62
"97950","97950","090300090801","CN","Upper Lawrence Lake",52.27,12916.05
"97951","97951","090300031208","CN","Aronson Lake",102.74,25387.02
"97953","97953","090300030405","CN","East Firesteel River",78.49,19395.85
"97954","97954","090300031301","CN","Grant Lake",92.08,22754.5
"97955","97955","090300030205","CN","Upper Little Savanne River",121.94,30132.4
"97956","97956","090300100507","CN","Eltrut Lake",108.7,26859.11
"97957","97957","090300100601","CN","Sandbeach Lake",70.12,17327.16
"97958","97958","090300101003","CN","Upper Heron River",73.88,18255.6
"97959","97959","090300101103","CN","Lower Entwine River",78.31,19349.95
"97961","97961","090300100203","CN","Clearwater West Lake",105.2,25996.43
"97962","97962","090300100506","CN","090300100506",77.95,19262.51
"97963","97963","090300100602","CN","Mount Lake",83.59,20656.67
"97964","97964","090300101102","CN","Upper Entwine River",123.01,30396.21
"97965","97965","090300100503","CN","Ricemere Lake-Silvertip Lake",57.07,14101.08
"97966","97966","090300100202","CN","Grey Trout Lake",84.03,20763.54
"97967","97967","090300100504","CN","Kenorain Creek",91.17,22529.56
"97968","97968","090300100502","CN","Rice Creek",42.85,10587.38
"97969","97969","090300100505","CN","Jones Lake",150.97,37306.45
"97970","97970","090300100303","CN","Sedgwick Lake",42.27,10445.82
"97971","97971","090300100313","CN","Pekagoning Lake",47.94,11845.56
"97972","97972","090300100311","CN","Coldwater Lakes",42.8,10577.26
"97973","97973","090300101101","CN","Entwine Lake",142.45,35199.44
"97981","97981","090300090504","CN","Little Grassy River West Branch",62.86,15533.63
"97982","97982","090300031402","CN","Yoke Lake",47.74,11797.9
"97983","97983","090300030601","CN","Upper Brush Creek",98.26,24279.98
"98009","98009","090300010108","CN","Lower Nelson Creek",61.34,15158.23
"98010","98010","090300010103","CN","Weikwabinonaw Lake",85.31,21079.7
"98011","98011","090300010502","CN,MN","Knife Lake",162.68,40199.59
"98012","98012","090300010405","CN,MN","Saganaga Lake",197.27,48747.58
"98016","98016","090300030204","CN","Rest Creek",54.57,13484.3
"98021","98021","090300030202","CN","Dexter Creek",108.97,26926.47
"98024","98024","090300031406","CN","Upper Bremner Creek",94.75,23413.95
"98025","98025","090300030907","CN","Eye Lake",98.51,24342.65
"98026","98026","090300090502","CN","Cozy Corners",71.63,17699.52
"98027","98027","090300031708","CN","Haymarsh Bay-Rainy Lake",685.13,169299.51
"98028","98028","090300090601","CN","Splitrock River East Branch",57.47,14202.2
"98029","98029","090300030503","CN","Byers Lake",44.23,10929.41
"98030","98030","090300030201","CN","Raith Creek",69.9,17273.88
"98031","98031","090300031602","CN","Middle Big Canoe River",118.41,29258.57
"98032","98032","090300031504","CN","Jackfish Lake-Footprint Lake",90.35,22326.54
"98033","98033","090300030701","CN","Companion Lakes",45.11,11146.41
"98034","98034","090300090704","CN","Upper Log Creek",107.69,26610.33
"98035","98035","090300030904","CN","Lower Finlayson Lake",82.16,20302.47
"98060","98060","090300091004","CN","Atikwa Lake",183.14,45254.58
"98065","98065","090300030802","CN","Middle Atikokan River",123.79,30589.9
"98069","98069","090300090804","CN","Gibraltar Narrows",56.44,13946.22
"98070","98070","090300091421","CN","Knickerbocker Inlet-Lake of the Woods",43.86,10838.67
"98096","98096","090300030501","CN","Bedivere Creek",52.61,12999.42
"98107","98107","090300091408","CN","Spruce Creek",38.13,9421.88
"98108","98108","090300030604","CN","Melema Lake-Seine River",112.24,27734.14
"98110","98110","090300030504","CN","Nemiman Lake",68.79,16997.44
"98111","98111","090300030705","CN","Trap Bay-Seine River",228.79,56536.37
"98112","98112","090300030303","CN","Maze Bay",48.58,12004.82
"98113","98113","090300030502","CN","Bedivere Lake",176.53,43620.33
"98114","98114","090300030305","CN","Honkonen Narrows",548.36,135503.28
"98121","98121","090300010202","CN","Mowe Lake",55.09,13613.67
"98126","98126","090300090703","CN","Burnt Creek",73.87,18252.98
"98127","98127","090300030901","CN","Upper Finlayson Lake",46.89,11587.09
"98156","98156","090300011901","CN","Camel Lake",96.97,23962.54
"98160","98160","090300010104","CN","Jacob Lake",44.9,11095.44
"98161","98161","090300011401","CN","Bemar Creek",124.37,30733.6
"98166","98166","090300011606","CN","Kahshahpiwi Creek",123.06,30408.48
"98167","98167","090300030703","CN","Light Lake",40.4,9983.51
"98191","98191","090300011602","CN","McKenzie Bay-Kawnipi Lake",46.15,11403.65
"98192","98192","090300030302","CN","Birch Narrows",59.59,14726.06
"98199","98199","090300030801","CN","Upper Atikokan River",133.18,32908.7
"98200","98200","090300091202","CN","Upper Dogtooth Lake",131.88,32587.7
"98201","98201","090300091302","CN","Deception Creek",61.89,15293.99
"98202","98202","090300091102","CN","Ethelma Lake-Berry River",43.31,10702.32
"98203","98203","090300091203","CN","Lower Dogtooth Lake",152.11,37587.24
"98204","98204","090300091101","CN","Highwind Lake",83.14,20543.49
"98206","98206","090300080504","CN,MN","Smoot Island-Rainy River",146.82,36280.11
"98209","98209","090300091409","CN","Upper Big Grassy River",87,21497.96
"98210","98210","090300030903","CN","Marmion Lake",218.8,54067.27
"98212","98212","090300031408","CN","Burditt Lake-Manomin River",82.01,20265.9
"98213","98213","090300030207","CN","Lower Savanne River",130.46,32238.38
"98214","98214","090300030203","CN","Upper Savanne River",150.69,37235.14
"98215","98215","090300030307","CN","Mosher Lake-Seine River",88.51,21870.05
"98216","98216","090300030402","CN","North Firesteel River",77.92,19254.34
"98217","98217","090300031206","CN","Scattergood Creek",60.44,14935.1
"98219","98219","090300091003","CN","Canal Bay-Atikwa Lake",144.96,35820.05
"98221","98221","090300091405","CN,MN","Harrison Creek",140.9,34817.67
"98225","98225","090300090810","CN","Baby Shingwak Lake",36.92,9124.06
"98226","98226","090300090806","CN","Hector Lake",52.16,12888.33
"98274","98274","090300011104","CN,MN","Basswood Lake",417.08,103063.49
"98276","98276","090300011102","CN","Burke Lake",57.86,14296.56
"98279","98279","090300010305","CN,MN","Upper Granite River",139.33,34429.92
"98281","98281","090300091415","CN","Adams River",71.48,17663.07
"98282","98282","090300091105","CN","Northwest Dryberry Lake",120.52,29780.58
"98283","98283","090300091106","CN","Point Lake",92.73,22913.36
"98285","98285","090300011909","CN","Trail Creek-Maligne River",100.82,24912.09
"98287","98287","090300010106","CN","Titmarsh Lake",63.46,15680.79
"98288","98288","090300031209","CN","Lower Manitou Lake",287.48,71037.99
"98291","98291","090300090809","CN","Basil Lake",52.63,13004.72
"98292","98292","090300031207","CN","Rabbit Brook",64.59,15959.82
"98293","98293","090300090811","CN","Lower Rowan Lake",135.84,33567.21
"98294","98294","090300091411","CN","Snake Bay-Lake of the Woods",99.01,24464.69
"98295","98295","090300091108","CN","Central Dryberry Lake",108.55,26823.59
"98296","98296","090300091414","CN","Black River",121.76,30087.73
"98297","98297","090300091107","CN","East Dryberry Lake",107.35,26526.34
"98298","98298","090300091001","CN","Populus Lake",109.78,27126.37
"98299","98299","090300091103","CN","Work Lake",43.62,10778.06
"98300","98300","090300091204","CN","Blindfold Lake-Rushing River",85.04,21014.54
"98302","98302","090300091303","CN","Brûlé Point-Lake of the Woods",329.86,81509.33
"98303","98303","090300091422","CN","Longbow Lake",47.19,11661.49
"98336","98336","090300091104","CN","Wasp Lake",49.63,12264.73
"98337","98337","090300091301","CN","Crowduck Lake",40.93,10115.16
"98340","98340","090300011902","CN","Fred Lake",42.82,10581.04
"98341","98341","090300061002","CN,MN","Big Fork River",41.23,10189
"98342","98342","090300080401","CN","Upper Pinewood River",104.97,25939.63
"98343","98343","090300091201","CN","Viaduct Lake",40.86,10096.64
"98344","98344","090300080704","CN,MN","Gormley Creek-Rainy River",55.28,13659.37
"98345","98345","090300012602","CN,MN","Sand Point Lake",160.54,39670.55
"98373","98373","090300012005","CN","Pig Lake-Wildgoose Creek",88.36,21833.62
"98374","98374","090300011510","CN","Greenwood River",97.72,24147.63
"98375","98375","090300011607","CN","Kawnipi Lake",286.05,70683.73
"98379","98379","090300011101","CN","Isabella Lake",44.06,10887.28
"98382","98382","090300010306","CN,MN","Lower Granite River",47.87,11829.28
"98384","98384","090300011907","CN","Lower Sturgeon Lake",133.39,32960.4
"98385","98385","090300011609","CN","Russell Lake",34.51,8527.48
"98386","98386","090300011905","CN","Jean Creek",46.47,11482.37
"98426","98426","090300080502","CN,MN","Watrous Island-Rainy River",58.29,14404.11
"98428","98428","090300012206","CN","Jean Lake",70.31,17373.86
"98429","98429","090300011706","CN","French River",133.75,33049.55
"98430","98430","090300011702","CN","Little Pickerel River",40.16,9923
"98431","98431","090300011906","CN","Bentpine Creek",44.41,10973.06
"98432","98432","090300010110","CN","Sleigh Creek-Weikwabinonaw River",91.11,22514.29
"98433","98433","090300012304","CN","Tar Point-Namakan River",155.4,38399.54
"98436","98436","090300012302","CN","Wolseley Lake",84.62,20911.22
"98471","98471","090300011608","CN","Chatterton Lake",95.64,23633.06
"98474","98474","090300012303","CN","Bullmoose Creek",85.03,21011.44
"98476","98476","090300031006","CN","Sturgeon Falls-Seine River",83.7,20682.95
"98477","98477","090300080505","CN","Upper Sturgeon Creek",119.06,29419.51
"98478","98478","090300031003","CN","Banning Lake",42.61,10529.3
"98479","98479","090300031705","CN","Halfway Inlet-Rainy Lake",42.69,10547.88
"98481","98481","090300031001","CN","Perch Lake",101.25,25018.83
"98482","98482","090300080708","CN,MN","Rainy River",92.72,22911.9
"98483","98483","090300011701","CN","Elbow Lake",41.6,10279.62
"98484","98484","090300011707","CN","French Lake",97.8,24166.26
"98486","98486","090300011511","CN","Mack Creek-Wawiag River",113.41,28025.41
"98488","98488","090300031801","CN","Falls River",100.59,24857.13
"98489","98489","090300011605","CN","Lower Cache River",100.91,24934.8
"98531","98531","090300011601","CN","McKenzie Lake",107.19,26486.22
"98532","98532","090300011503","CN","Deatys Creek",116.61,28815.6
"98533","98533","090300011508","CN","Lower Obadinaw River",50.69,12525.71
"98534","98534","090300090505","CN","Marsh Lake-Little Grassy River",87.72,21675.52
"98535","98535","090300031702","CN","Christie Creek",45.1,11143.93
"98537","98537","090300080707","CN","Wilson Creek",104.29,25770.24
"98538","98538","090300080402","CN","Spruce Islands Park",93.71,23157.25
"98539","98539","090300091401","CN","McGinnis Creek",34.45,8513.4
"98540","98540","090300030803","CN","Lower Atikokan River",172.56,42640.09
"98554","98554","190103030202","AK,CN","White Pass Fork",44.67,11038.68
"98556","98556","190103020203","AK,CN","Margerie Glacier",228.39,56435.78
"98558","98558","190104060201","AK,CN","Upper Grand Plateau Glacier",79.49,19642
"98560","98560","190103030601","AK,CN","Mount Pullen-Meade Glacier",336.19,83074.1
"98561","98561","190104030101","CN","190104030101",114.49,28292.2
"98569","98569","190701040106","CN","190701040106",162.66,40194.02
"98570","98570","190701030103","CN","190701030103",97.25,24031.28
"98576","98576","042400020200","CN,MI","Lake Huron",59214.63,14632239.57
"98594","98594","190701011101","CN","190701011101",44.67,11038.68
"98598","98598","190101051504","AK,CN","Sitklan Island",38.07,9406.84
"98607","98607","190103031001","CN","190103031001",47.96,11851.66
"98761","98761","190101070602","AK,CN","Reef Point Lake-Frontal Pearse Canal",155.27,38369.11
"98766","98766","190101060104","AK,CN","Texas Creek",105.22,26001.06
"98767","98767","190101060207","AK,CN","190101060207",28.93,7148.83
"98768","98768","190101060303","CN","190101060303",128.26,31694.77
"98770","98770","190101060203","CN","190101060203",168.79,41708.08
"98771","98771","190101070801","AK,CN","Pearse Canal",75.8,18730.94
"98772","98772","190101060101","CN","Summit Lake",39.9,9859.78
"98773","98773","190101060305","CN","190101060305",155.67,38467.04
"98774","98774","190101060306","CN","190101060306",121.88,30116.45
"98775","98775","190101060206","AK,CN","190101060206",115.78,28609.16
"98776","98776","190101060302","CN","190101060302",160.51,39663.27
"98778","98778","190101070802","AK,CN","Outlet Portland Canal",409.37,101157.48
"98779","98779","190101060102","AK,CN","Mount Bayard-Salmon River",149.46,36932.56
"98780","98780","190101060103","AK,CN","Cascade River",77.35,19114.71
"98781","98781","190101060202","CN","190101060202",153.43,37912.14
"98782","98782","190101060201","CN","190101060201",119.03,29412.26
"98783","98783","190101060204","CN","190101060204",109.53,27066.01
"98784","98784","190101060205","CN","190101060205",57.84,14291.94
"98785","98785","190101060301","CN","190101060301",101.86,25168.99
"98786","98786","190101060304","CN","190101060304",70.86,17510.77
"98787","98787","190101060106","AK,CN","Fish Creek-Salmon River",106.93,26422.91
"98788","98788","190101060600","AK,CN","Sandfly Bay-Portland Canal",210.14,51927.53
"99023","99023","190705032604","CN","190705032604",56.73,14018.63
"99026","99026","190705030408","CN","190705030408",45.14,11154.39
"99032","99032","190705031303","CN","190705031303",59.03,14586.75
"99034","99034","190705030704","CN","190705030704",65.15,16099.51
"99037","99037","190705031302","CN","190705031302",52.63,13004.4
"99038","99038","190705022102","AK,CN","Liberty Fork O'Brien Creek",146,36077.52
"99040","99040","190705022307","AK,CN","Upper Clinton Creek",117.24,28969.52
"99041","99041","190705022209","AK,CN","Sam Patch Creek-Fortymile River",122.36,30234.99
"99043","99043","190705030707","CN","190705030707",80.5,19892.84
"99044","99044","190705030901","CN","190705030901",94.16,23267.52
"99046","99046","190705031402","CN","190705031402",51.13,12633.98
"99047","99047","190705050801","CN","190705050801",131.25,32431.88
"99048","99048","190705050804","CN","190705050804",146.87,36292.2
"99049","99049","190705050807","CN","190705050807",135.69,33530.55
"99050","99050","190705050204","CN","190705050204",50.29,12427.19
"99051","99051","190705050802","CN","190705050802",108.41,26789.86
"99052","99052","190705050907","CN","190705050907",73.05,18049.81
"99053","99053","190705050906","CN","190705050906",92.38,22828.41
"99054","99054","190705050803","CN","190705050803",86.82,21454.89
"99055","99055","190705050908","CN","190705050908",104.2,25747.19
"99056","99056","190705050905","CN","190705050905",75.06,18548.48
"99057","99057","190705050806","CN","190705050806",79.21,19573.48
"99058","99058","190705022208","AK,CN","South Boundary Creek",58.36,14420.36
"99059","99059","190705050805","CN","190705050805",86.18,21294.58
"99060","99060","190705050903","CN","190705050903",78.67,19439.41
"99061","99061","190705050904","CN","190705050904",122.69,30318.43
"99062","99062","190705051005","CN","190705051005",60,14826.06
"99063","99063","190705050901","CN","190705050901",92.78,22927.32
"99064","99064","190705050902","CN","190705050902",95.32,23552.92
"99065","99065","190705051008","CN","190705051008",132.07,32634.71
"99066","99066","190705051007","CN","190705051007",69.67,17214.9
"99067","99067","190705051006","CN","190705051006",115.33,28499.85
"99068","99068","190705051003","CN","190705051003",102.38,25297.97
"99069","99069","190705051004","CN","190705051004",149.26,36882.79
"99070","99070","190705051002","CN","190705051002",98.67,24381.92
"99071","99071","190705050101","CN","190705050101",120.29,29724.17
"99072","99072","190705032405","CN","190705032405",72.09,17814.47
"99073","99073","190705051001","CN","190705051001",174.02,43001.83
"99074","99074","190705050102","CN","190705050102",64.55,15951.71
"99075","99075","190705050202","CN","190705050202",116.16,28702.82
"99076","99076","190705050105","CN","190705050105",112.67,27840.6
"99077","99077","190705050203","CN","190705050203",63.25,15629.35
"99078","99078","190705050103","CN","190705050103",97.05,23982.39
"99080","99080","190705022308","CN","Lower Clinton Creek",92.91,22958.2
"99081","99081","190705050104","CN","190705050104",74.42,18390.28
"99082","99082","190705032501","CN","190705032501",92.51,22859.71
"99084","99084","190705032503","CN","190705032503",125.22,30942.92
"99085","99085","190705022302","CN","190705022302",54.34,13427.63
"99086","99086","190705050201","CN","190705050201",101.75,25143.68
"99087","99087","190705050205","CN","190705050205",50.24,12414.67
"99088","99088","190705032504","CN","190705032504",158.96,39278.72
"99089","99089","190705050207","CN","190705050207",121.81,30100.71
"99090","99090","190705022309","CN","190705022309",78.65,19435.93
"99091","99091","190705032502","CN","190705032502",93.21,23032.76
"99092","99092","190705031901","CN","190705031901",45.66,11282.08
"99093","99093","190705032606","CN","190705032606",175.3,43318.52
"99094","99094","190705031902","CN","190705031902",46.4,11464.77
"99095","99095","190705032506","CN","190705032506",54.3,13417.13
"99096","99096","190705032507","CN","190705032507",151.79,37508.9
"99097","99097","190705032401","CN","190705032401",85.23,21061.06
"99098","99098","190705032404","CN","190705032404",147.3,36398.37
"99099","99099","190705022303","CN","190705022303",135.63,33515.11
"99100","99100","190705032202","CN","190705032202",95.21,23526.09
"99101","99101","190705031904","CN","190705031904",143.34,35420.54
"99102","99102","190705032605","CN","190705032605",97.09,23991.12
"99103","99103","190705032201","CN","190705032201",135.6,33508.52
"99104","99104","190705032602","CN","190705032602",101.32,25037.52
"99105","99105","190705030406","CN","190705030406",108,26686.24
"99106","99106","190705032603","CN","190705032603",89.99,22237.97
"99107","99107","190705032002","CN","190705032002",51.52,12729.81
"99108","99108","190705030407","CN","190705030407",82.65,20422.33
"99109","99109","190705030501","CN","190705030501",72.92,18018.35
"99110","99110","190705031601","CN","190705031601",103.36,25539.86
"99111","99111","190705031906","CN","190705031906",111.76,27616.55
"99112","99112","190705032001","CN","190705032001",78.73,19455.38
"99113","99113","190705032302","CN","190705032302",103.86,25663.27
"99114","99114","190705032003","CN","190705032003",114.53,28301.98
"99115","99115","190705030404","AK,CN","Bedrock Creek-Sixty Mile River",105.93,26176.21
"99116","99116","190705030405","CN","190705030405",76.4,18878.88
"99117","99117","190705030502","CN","190705030502",60.99,15071.29
"99118","99118","190705032304","CN","190705032304",126.24,31193.39
"99119","99119","190705030503","CN","190705030503",76.78,18973.61
"99120","99120","190705030403","AK,CN","Pat Murphy Creek-Sixty Mile River",100.95,24944.63
"99121","99121","190705032601","CN","190705032601",58.64,14489.39
"99122","99122","190705032102","CN","190705032102",84.73,20936.09
"99123","99123","190705031603","CN","190705031603",140.28,34664.35
"99124","99124","190705031804","CN","190705031804",113.14,27958.59
"99125","99125","190705030409","CN","190705030409",60.52,14953.64
"99126","99126","190705032303","CN","190705032303",122.88,30363.32
"99127","99127","190705030702","CN","190705030702",111.33,27510.81
"99128","99128","190705031602","CN","190705031602",60.78,15019.3
"99129","99129","190705031905","CN","190705031905",115.33,28497.55
"99130","99130","190705032301","CN","190705032301",103.14,25487.02
"99131","99131","190705030701","CN","190705030701",152.56,37698.3
"99132","99132","190705030703","CN","190705030703",104.81,25899.17
"99133","99133","190705031605","CN","190705031605",119.41,29506.05
"99135","99135","190705030601","CN","190705030601",134.38,33205.01
"99136","99136","190705031803","CN","190705031803",161.92,40012.3
"99137","99137","190705032101","CN","190705032101",114.8,28367.76
"99138","99138","190705031604","CN","190705031604",53.43,13202.71
"99139","99139","190705030602","CN","190705030602",138.9,34324.02
"99140","99140","190705031705","CN","190705031705",128.16,31668.9
"99141","99141","190705030705","CN","190705030705",80.45,19879.04
"99142","99142","190705031801","CN","190705031801",79.25,19582.73
"99143","99143","190705031802","CN","190705031802",51.94,12834.62
"99144","99144","190705030603","CN","190705030603",156.72,38726.69
"99145","99145","190705031706","CN","190705031706",106.93,26423.22
"99147","99147","190705030706","CN","190705030706",134.22,33167.49
"99148","99148","190705031703","CN","190705031703",72.01,17792.89
"99149","99149","190705030102","CN","190705030102",98.43,24321.71
"99150","99150","190705030808","CN","190705030808",135.53,33490.32
"99151","99151","190705030806","CN","190705030806",83.48,20628.36
"99153","99153","190705030805","CN","190705030805",103.37,25543.88
"99154","99154","190705031701","CN","190705031701",98.13,24249.29
"99155","99155","190705031704","CN","190705031704",158.86,39255.06
"99156","99156","190705031702","CN","190705031702",73.59,18184.72
"99158","99158","190705030803","CN","190705030803",78.74,19456.48
"99159","99159","190705031508","CN","190705031508",58.81,14531.42
"99161","99161","190705030807","CN","190705030807",105.55,26081.96
"99162","99162","190705031001","CN","190705031001",66.42,16413.67
"99163","99163","190705031408","CN","190705031408",62.22,15374.08
"99164","99164","190705031002","CN","190705031002",127.22,31437.44
"99165","99165","190705031409","CN","190705031409",152.92,37788.26
"99166","99166","190705030804","CN","190705030804",141.31,34917.36
"99168","99168","190705031509","CN","190705031509",231.69,57251.15
"99169","99169","190705030903","CN","190705030903",81.92,20243.59
"99170","99170","190705031407","CN","190705031407",125.32,30966.65
"99171","99171","190705031506","CN","190705031506",48.85,12072.11
"99173","99173","190705031405","CN","190705031405",156.15,38584.87
"99174","99174","190705030904","CN","190705030904",43.57,10767.08
"99176","99176","190705030802","CN","190705030802",76.83,18984.71
"99177","99177","190705031507","CN","190705031507",145.8,36028.77
"99179","99179","190705031004","CN","190705031004",155.35,38387.11
"99180","99180","190705031206","CN","190705031206",141.07,34858.23
"99181","99181","190705031201","CN","190705031201",146.47,36193.6
"99182","99182","190705030902","CN","190705030902",76.68,18949.22
"99183","99183","190705030801","CN","190705030801",124.9,30864.28
"99184","99184","190705030101","CN","190705030101",72.66,17955.81
"99185","99185","190705031406","CN","190705031406",142.22,35143.44
"99186","99186","190705031003","CN","190705031003",52.76,13036.78
"99187","99187","190705031404","CN","190705031404",113.71,28098.32
"99188","99188","190705031202","CN","190705031202",46.27,11432.56
"99189","99189","190705031505","CN","190705031505",42.69,10549.01
"99190","99190","190705030301","CN","190705030301",143.18,35381.34
"99191","99191","190705031504","CN","190705031504",114.21,28220.81
"99192","99192","190705031204","CN","190705031204",61.86,15285.61
"99193","99193","190705031503","CN","190705031503",56.22,13891.28
"99194","99194","190705031403","CN","190705031403",144.58,35725.77
"99195","99195","190705030302","CN","190705030302",127.54,31515.4
"99197","99197","190705031207","CN","190705031207",105.33,26027.17
"99198","99198","190705030202","CN","190705030202",68.37,16893.8
"99200","99200","190705031203","CN","190705031203",61.5,15196.3
"99201","99201","190705030203","CN","190705030203",29.8,7364.76
"99202","99202","190705031301","CN","190705031301",131.75,32556.92
"99203","99203","190705031502","CN","190705031502",230.03,56842.58
"99204","99204","190705031104","CN","190705031104",49.04,12116.81
"99205","99205","190705030201","CN","190705030201",97.17,24011.95
"99206","99206","190705031205","CN","190705031205",39.77,9826.71
"99207","99207","190705031401","CN","190705031401",122.8,30343.81
"99208","99208","190705031103","CN","190705031103",75.94,18765.13
"99209","99209","190705031501","CN","190705031501",73.05,18052.01
"99210","99210","190705030103","CN","190705030103",159.66,39451.58
"99211","99211","190705031101","CN","190705031101",145.59,35977.15
"99212","99212","190705031102","CN","190705031102",68.88,17021.5
"99228","99228","190705030402","AK,CN","Headwaters Sixty Mile River",141.03,34848.73
"99232","99232","190705021902","AK,CN","Twelvemile Creek-Walker Fork",155.71,38477.18
"99234","99234","190705022205","AK,CN","Canyon Creek",151.33,37395.04
"99280","99280","190705022304","CN","190705022304",163,40278.77
"99281","99281","190705022306","CN","190705022306",64.81,16014.84
"99282","99282","190705032505","CN","190705032505",130.83,32329.02
"99283","99283","190705022305","CN","190705022305",41.13,10163.88
"99284","99284","190705032402","CN","190705032402",64.7,15986.55
"99285","99285","190705022301","CN","190705022301",166.36,41108.26
"99286","99286","190705050206","CN","190705050206",152.23,37616.27
"99288","99288","190705022207","AK,CN","Moose Creek",132.13,32649.61
"99289","99289","190705032403","CN","190705032403",152.34,37644.7
"99290","99290","190705031903","CN","190705031903",94.46,23341.06
"99297","99297","190705022206","AK,CN","Smith Creek",73.65,18199.58
"99312","99312","190705050303","CN","190705050303-Yukon River",154.67,38220.75
"99313","99313","190705051303","AK,CN","Shade Creek-Yukon River",52.58,12992.62
"99314","99314","190705051104","CN","190705051104",91.8,22683.93
"99316","99316","190705050301","CN","Shell Creek",52.3,12924.28
"99319","99319","190705050302","CN","Cliff Creek-Yukon River",180.39,44575.47
"99324","99324","190705051201","CN","190705051201",119.41,29506.21
"99325","99325","190705051302","AK,CN","Last Chance Creek",46.27,11434.36
"99326","99326","190705051205","CN","190705051205-Tatonduk River",99.29,24534.9
"99327","99327","190705050402","CN","Upper Eagle Creek",61.97,15312.89
"99328","99328","190705051203","CN","190705051203",105.16,25986.56
"99329","99329","190705051102","CN","190705051102",78.6,19422.64
"99333","99333","190705050401","CN","Headwaters Eagle Creek",104.67,25863.84
"99339","99339","190705050405","AK,CN","Lower Eagle Creek",149.54,36951.32
"99340","99340","190705051301","AK,CN","Buckeye Creek-Yukon River",117.03,28917.86
"99342","99342","190705051206","AK,CN","Funnel Creek-Tatonduk River",87.28,21568.29
"99344","99344","190705050404","CN","Middle Eagle Creek",96.55,23858.3
"99349","99349","190705051106","AK,CN","McCann Hill",56.01,13840.29
"99350","99350","190705050403","CN","190705050403",132.02,32623.98
"99351","99351","190705051101","CN","190705051101",82.52,20390.13
"99352","99352","190705050305","AK,CN","190705050305-Yukon River",144.83,35789.18
"99354","99354","190705051304","AK,CN","Ford Lake-Yukon River",102.35,25291.35
"99355","99355","190705051103","CN","190705051103",113.08,27942.67
"99359","99359","190705050307","AK,CN","Cuban Gulch-Yukon River",68.94,17035.49
"99361","99361","190705051105","CN","190705051105",70.01,17299.36
"99363","99363","190705051202","CN","190705051202",46.3,11442.01
"99368","99368","190705051204","CN","190705051204",81.85,20225.28
"99373","99373","190705050306","AK,CN","Boundary Creek",93.82,23183.41
"99376","99376","190705050304","AK,CN","190705050304-Yukon River",105.63,26102.82
"99382","99382","190705060206","CN","Upper Jungle Creek",120.15,29690.78
"99383","99383","190705060208","CN","Upper Ettrain Creek",140.34,34679.79
"99384","99384","190704031603","CN","190704031603",67.26,16620.19
"99385","99385","190705060303","AK,CN","Harrington Creek-Hard Luck Creek",152.78,37751.76
"99386","99386","190704031001","AK,CN","Headwaters North Ladue River",99.75,24649.58
"99387","99387","190704031602","CN","190704031602",155.56,38440.07
"99388","99388","190704031501","CN","190704031501",133.71,33039.39
"99389","99389","190704031003","CN","190704031003",78.22,19327.86
"99390","99390","190704031004","CN","190704031004",87.14,21531.9
"99770","99770","190704021101","CN","190704021101",101.3,25032.23
"99772","99772","190704020704","CN","190704020704",68.69,16972.75
"99774","99774","190704021803","CN","190704021803",131.57,32510.56
"99776","99776","190704022202","CN","190704022202",69.71,17225
"99783","99783","190704022002","CN","190704022002",59.13,14611.88
"99787","99787","190704022008","CN","190704022008",101.91,25183.58
"99790","99790","190704022204","CN","190704022204",48.71,12036.77
"99791","99791","190803010608","AK,CN","Little Scottie Creek",82.08,20283.58
"99792","99792","190704022005","CN","190704022005",70.48,17416.05
"99793","99793","190704021106","CN","190704021106",70.87,17513.15
"99797","99797","190704022205","CN","190704022205",294.88,72865.41
"99799","99799","190704021005","CN","190704021005",95.11,23503.17
"99800","99800","190704020604","AK,CN","190704020604",77.77,19218.35
"99802","99802","190803010609","AK,CN","Desper Creek",133.78,33057.11
"99807","99807","190803010505","AK,CN","190803010505-Scottie Creek",147.1,36349.41
"99810","99810","190704021102","CN","190704021102",105.81,26147.07
"99812","99812","190803010611","AK,CN","Outlet Scottie Creek",290.48,71779.84
"99813","99813","190704021804","CN","Outlet Beaver Creek",94.83,23433.61
